Sample Name,Replicate,Wavelength,Absorbance,Toxgreen Dir,Percent GpA,Day,ReplicateDay
YF7,1,512,12024,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.85985430322571,2024-4-27_toxgreen,2024-4-27_toxgreen-1
YF7,2,512,10397,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,47.43661886149681,2024-4-27_toxgreen,2024-4-27_toxgreen-2
YF7,3,512,12250,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.89098596261767,2024-4-27_toxgreen,2024-4-27_toxgreen-3
YF7,1,512,7026,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,38.380159871811216,2024-4-29_toxgreen,2024-4-29_toxgreen-1
YF7,2,512,8109,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,44.29614523206905,2024-4-29_toxgreen,2024-4-29_toxgreen-2
YF7,3,512,12140,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,66.31584697463538,2024-4-29_toxgreen,2024-4-29_toxgreen-3
YF9,1,512,15489,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,64.36853260191995,2024-4-13_toxgreen,2024-4-13_toxgreen-1
YF9,3,512,14664,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,60.94003241491086,2024-4-13_toxgreen,2024-4-13_toxgreen-3
YF9,2,512,12836,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-13_toxgreen,53.34330715205918,2024-4-13_toxgreen,2024-4-13_toxgreen-2
YF9,1,512,7054,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,38.53311240190098,2024-4-29_toxgreen,2024-4-29_toxgreen-1
YF9,2,512,11687,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,63.841293541397334,2024-4-29_toxgreen,2024-4-29_toxgreen-2
YF9,3,512,11585,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,63.28410932464175,2024-4-29_toxgreen,2024-4-29_toxgreen-3
