,xShift,crossingAngle,negCross,axialRotation,negRot,zShift,density,interface
825,9.4107,21.8975,false,36.2106,true,4.6054,0.98,000110011011001100000
826,8.6204,24.9188,false,43.6012,true,0.1756,0.98,000011011001101100000
827,9.3643,28.0,false,38.7196,true,5.3157,0.99,000110011011001100000
828,9.3976,24.0578,false,20.3099,true,3.9592,0.99,000110011011001100000
829,9.5,24.9107,false,61.6714,true,2.2883,0.99,000011001101100110000
830,9.1007,26.6155,false,79.8679,true,4.3423,0.94,000011001101100110000
831,9.4315,22.9551,false,80.3924,true,3.9815,0.86,000011001101100110000
832,9.5,18.1815,false,74.5582,true,1.7509,0.93,000011001101100110000
833,9.5,27.221,false,77.3858,true,2.5451,0.88,000011001101100110000
834,9.2112,21.159,false,32.2924,true,5.8444,0.97,000110011011001100000
835,8.8474,27.8604,false,47.9891,true,0.1449,0.94,000011011001101100000
836,9.5,27.5303,false,43.7947,true,0.598,0.86,000011011001101100000
837,8.5445,25.3359,false,43.1594,true,1.1217,0.86,000011011001101100000
838,9.4731,26.1585,false,80.9978,true,4.4069,0.99,000011001101100110000
839,8.8183,25.7444,false,27.11,true,3.6989,0.81,000110011011001100000
840,9.5,19.0328,false,33.4426,true,0.5385,0.82,000011011001101100000
841,8.5641,19.0536,false,100.0,true,1.0183,0.83,000011011001101100000
842,9.5,18.939,false,91.9458,true,5.4182,0.85,000011011001101100000
843,9.3001,18.0,false,26.7466,true,3.7217,0.94,000110011011001100000
844,9.1498,26.1327,false,8.3835,true,2.2426,0.92,000110011011001100000
845,9.0752,18.6885,false,82.7806,true,4.864,0.95,000011011001101100000
846,9.2977,23.9948,false,82.8151,true,4.6455,0.82,000011011001101100000
847,9.2709,28.0,false,30.3147,true,5.1672,0.86,000110011011001100000
848,8.7626,24.4827,false,46.3351,true,1.5752,0.87,000011011001101100000
849,9.115,19.1578,false,79.6692,true,3.7513,0.84,000011001101100110000
850,9.4941,18.5108,false,18.406,true,4.1995,0.96,000110011011001100000
851,8.7636,28.0,false,27.9403,true,4.8648,0.85,000110011011001100000
852,9.3634,19.0768,false,58.9426,true,1.188,0.97,000011011001101100000
853,9.0969,19.2044,false,39.4902,true,5.5533,0.91,000110011011001100000
854,9.5,26.1181,false,15.9636,true,2.1841,0.85,000110011011001100000
855,8.5294,21.4412,false,49.9469,true,1.8514,0.97,000011011001101100000
856,8.9178,18.9155,false,32.9434,true,4.8605,0.89,000110011011001100000
857,9.1801,18.0,false,61.575,true,1.9609,0.98,000011001101100110000
858,8.5,25.6056,false,45.5186,true,1.6339,0.8,000011011001101100000
859,8.9783,18.0,false,66.8674,true,4.5225,0.89,000011011001101100000
860,8.7979,22.4614,false,50.3812,true,1.3495,0.91,000011011001101100000
861,8.9041,22.2912,false,87.897,true,5.0313,0.84,000011011001101100000
862,9.5,21.915,false,17.804,true,3.3623,0.94,000110011011001100000
863,9.4244,25.4281,false,28.5698,true,4.987,0.98,000110011011001100000
864,9.4952,25.1493,false,63.2241,true,2.5865,0.98,000011001101100110000
865,9.261,24.628,false,36.6648,true,5.3723,0.92,000110011011001100000
866,9.3643,24.654,false,26.6082,true,4.1421,0.99,000110011011001100000
867,9.5,27.2427,false,36.9691,true,0.3875,0.86,000011011001101100000
868,9.3357,23.2896,false,40.021,true,4.7632,0.91,000011011001101100000
869,9.3783,18.9782,false,81.3668,true,5.6093,0.96,000011011001101100000
870,9.3003,23.8402,false,6.7312,true,2.1658,0.96,000110011011001100000
871,9.2332,26.694,false,40.3619,true,4.8041,0.8,000011011001101100000
872,9.4069,20.5437,false,26.4105,true,3.0499,0.96,000011011001101100000
873,9.4458,20.7384,false,80.6806,true,5.5872,0.9,000011011001101100000
874,9.4044,26.259,false,9.399,true,1.8407,0.95,000110011011001100000
875,9.3326,27.8046,false,37.7921,true,4.7644,0.9,000110011011001100000
876,9.0371,18.0,false,68.9168,true,3.8905,0.8,000011001101100110000
877,9.5,28.0,false,75.3769,true,4.0515,0.93,000011001101100110000
878,9.5,26.0969,false,45.4171,true,0.7007,0.99,000011011001101100000
879,9.0959,27.1127,false,66.4959,true,2.6946,0.92,000011001101100110000
880,9.4499,24.3167,false,47.8463,true,5.9099,0.97,000011011001101100000
881,8.8477,18.8007,false,57.4439,true,2.5169,0.8,000011011001101100000
882,9.2344,18.742,false,35.3012,true,0.8253,0.88,000011011001101100000
883,8.5,20.0014,false,46.1828,true,0.5563,0.91,000011011001101100000
884,8.8538,23.2531,false,20.0489,true,4.6259,0.87,000110011011001100000
885,9.4104,18.0,false,33.3479,true,4.5806,0.99,000110011011001100000
886,9.5,20.0934,false,72.2148,true,2.4182,0.91,000011001101100110000
887,8.9737,20.5683,false,61.4246,true,2.3787,0.88,000011001101100110000
888,9.5,18.2206,false,85.9795,true,3.5117,0.86,000011001101100110000
889,8.7627,18.6681,false,69.0749,true,4.4426,0.9,000011001101100110000
890,9.086,18.0,false,94.5361,true,0.5276,0.81,000011001101100110000
891,9.1367,19.289,false,45.5519,true,0.7729,0.91,000011011001101100000
892,9.5,25.629,false,38.455,true,6.0,0.92,000110011011001100000
893,9.5,24.7979,false,51.9933,true,2.6493,0.85,000011011001101100000
894,8.594,18.8964,false,64.2877,true,2.8777,0.83,000011001101100110000
895,9.4973,21.3364,false,69.882,true,3.6578,0.99,000011001101100110000
896,9.5,26.8596,false,68.1004,true,4.4399,0.95,000011001101100110000
897,9.5,19.1595,false,64.2297,true,2.5912,1.0,000011001101100110000
898,9.4569,18.0,false,93.4424,true,0.8234,0.89,000011001101100110000
899,8.9237,28.0,false,72.3607,true,4.2713,0.92,000011001101100110000
900,9.2901,20.8392,false,12.7921,true,3.2542,0.88,000110011011001100000
901,8.7563,26.463,false,46.7727,true,0.5381,1.0,000011011001101100000
902,9.2001,21.944,false,89.3397,true,5.1825,0.99,000011011001101100000
903,8.9323,21.1289,false,19.6153,true,3.5819,0.92,000110011011001100000
904,9.3465,24.2002,false,3.2486,true,3.0189,0.8,000110011011001100000
905,9.1495,23.6764,false,63.4037,true,3.1455,0.95,000011001101100110000
906,9.4329,26.5699,false,37.5504,true,4.5068,0.95,000011011001101100000
907,8.9413,19.7115,false,22.6636,true,4.4255,0.94,000110011011001100000
908,8.8389,19.8475,false,80.4501,true,5.1316,0.98,000011011001101100000
909,9.2177,20.6663,false,54.1774,true,0.3465,0.92,000011011001101100000
910,9.5,19.1545,false,11.2412,true,3.1731,0.92,000110011011001100000
911,9.1633,18.0391,false,35.0646,true,5.3176,0.83,000110011011001100000
912,8.9462,28.0,false,38.4313,true,0.1487,0.86,000011011001101100000
913,9.3151,19.3179,false,80.8734,true,4.6253,0.95,000011011001101100000
914,9.5,24.3742,false,7.0659,true,1.9576,0.91,000110011011001100000
915,9.0566,22.625,false,94.8162,true,0.9518,0.86,000011001101100110000
916,9.3052,21.2808,false,69.2105,true,2.2342,0.93,000011001101100110000
917,9.5,27.9394,false,54.8082,true,0.4769,0.91,000011011001101100000
918,9.1569,18.7787,false,82.0724,true,5.9012,0.87,000011011001101100000
919,9.406,23.916,false,40.5739,true,0.64,0.86,000011011001101100000
920,8.5233,23.8188,false,32.2281,true,5.0069,0.88,000110011011001100000
921,9.2722,28.0,false,65.1465,true,2.8385,0.88,000011001101100110000
922,8.5,22.5505,false,51.6063,true,0.9337,0.8,000011011001101100000
923,9.1789,26.7187,false,44.4894,true,0.8319,0.98,000011011001101100000
924,8.7216,18.0,false,8.6077,true,2.459,0.81,000110011011001100000
925,9.3807,19.4301,false,86.2388,true,4.9978,0.92,000011011001101100000
926,8.8683,28.0,false,42.5313,true,0.1439,0.86,000011011001101100000
927,8.5622,27.0681,false,82.0681,true,5.9561,0.87,000011011001101100000
928,9.248,22.1053,false,61.08,true,3.0064,0.93,000011001101100110000
929,9.1908,20.3543,false,83.9487,true,5.6498,0.83,000011011001101100000
930,9.1179,25.7035,false,22.6778,true,3.7843,0.99,000110011011001100000
931,9.4502,27.0601,false,62.6046,true,2.6088,0.97,000011001101100110000
932,9.4371,18.0,false,47.8805,true,0.3942,0.97,000011011001101100000
933,8.9181,23.2649,false,35.7192,true,6.0,0.86,000110011011001100000
934,9.2243,18.8533,false,42.0232,true,0.8821,0.85,000011011001101100000
935,9.486,21.8663,false,19.7098,true,3.638,0.88,000110011011001100000
936,8.9816,28.0,false,7.0973,true,2.3189,0.87,000110011011001100000
937,9.5,18.0572,false,62.2399,true,2.1524,1.0,000011001101100110000
938,9.4291,27.0126,false,37.8462,true,0.2087,0.96,000011011001101100000
939,8.8894,28.0,false,38.1308,true,5.1761,0.99,000110011011001100000
940,8.8247,18.0,false,26.8663,true,4.8336,0.95,000110011011001100000
941,9.2244,27.0916,false,20.8842,true,3.238,1.0,000110011011001100000
942,9.1707,21.1708,false,50.9331,true,0.1764,0.91,000011011001101100000
943,9.0684,23.3835,false,13.2415,true,3.4615,0.85,000110011011001100000
944,8.7794,20.4065,false,100.0,true,0.7267,0.86,000011011001101100000
945,9.465,18.6527,false,71.3333,true,2.394,0.97,000011001101100110000
946,8.7613,19.7957,false,64.313,true,2.7153,1.0,000011001101100110000
947,9.3338,24.8708,false,82.7722,true,0.0,0.83,000011001101100110000
948,8.7925,18.5696,false,47.1136,true,1.0026,0.98,000011011001101100000
949,8.5413,28.0,false,40.9315,true,0.0,0.86,000011011001101100000
950,9.2099,26.278,false,56.5455,true,1.2513,0.93,000011011001101100000
951,9.4398,19.0975,false,41.3068,true,1.1068,0.92,000011011001101100000
952,8.7132,24.3256,false,58.8093,true,2.0628,0.81,000011011001101100000
953,9.4957,18.3883,false,35.1238,true,0.0799,0.88,000011011001101100000
954,9.5,25.01,false,43.5747,true,1.1418,0.99,000011011001101100000
955,9.3321,22.072,false,17.8376,true,2.9232,0.96,000110011011001100000
956,9.3783,26.0435,false,38.2075,true,5.4606,0.84,000110011011001100000
957,9.5,20.6639,false,14.6252,true,2.9312,0.98,000110011011001100000
958,9.4297,18.0,false,61.1835,true,1.9151,0.99,000011001101100110000
959,9.4023,20.7427,false,29.8906,true,4.7572,0.99,000110011011001100000
960,9.5,21.9606,false,22.5033,true,2.9434,0.98,000110011011001100000
961,9.4666,18.0,false,40.8613,true,1.4465,0.94,000011011001101100000
962,8.8099,24.8938,false,32.9754,true,4.9354,0.92,000110011011001100000
963,9.483,25.6446,false,19.4956,true,4.5677,0.98,000110011011001100000
964,9.2929,24.646,false,26.4968,true,5.5821,0.92,000110011011001100000
965,9.4604,24.5759,false,7.9874,true,3.9144,0.87,000110011011001100000
966,9.2259,18.0,false,23.4862,true,5.0016,0.86,000110011011001100000
967,9.5,25.7053,false,15.7472,true,3.7219,0.93,000110011011001100000
968,9.0286,23.0752,false,71.0015,true,2.7037,0.98,000011001101100110000
969,9.4554,21.6178,false,77.3114,true,4.6581,0.9,000011011001101100000
970,8.9367,19.7352,false,1.098,true,1.9779,0.82,000110011011001100000
971,9.4929,22.6762,false,89.5835,true,0.5424,0.91,000011001101100110000
972,9.3262,28.0,false,21.7452,true,5.2831,0.88,000110011011001100000
973,9.4527,21.5903,false,85.315,true,4.7664,1.0,000011011001101100000
974,9.1345,20.7433,false,38.5993,true,0.4819,0.81,000011011001101100000
975,9.5,27.6157,false,59.8113,true,1.6764,0.96,000011011001101100000
976,9.5,23.8958,false,52.2473,true,2.2124,0.95,000011011001101100000
977,9.5,18.5195,false,27.8841,true,5.8875,0.89,000110011011001100000
978,9.5,20.3827,false,77.7609,true,4.1314,0.95,000011001101100110000
979,8.7982,19.5902,false,41.5383,true,0.8911,0.97,000011011001101100000
980,9.1092,21.4748,false,72.5002,true,3.7432,0.87,000011001101100110000
981,9.5,28.0,false,49.6395,true,1.2177,0.99,000011011001101100000
982,8.8724,28.0,false,37.3669,true,4.9309,0.87,000110011011001100000
983,8.8072,22.5607,false,0.2211,true,2.1897,0.81,000110011011001100000
984,9.4955,28.0,false,37.6586,true,5.8089,0.97,000110011011001100000
985,9.0933,18.3021,false,21.6017,true,4.5784,0.83,000110011011001100000
986,8.5,18.7483,false,53.7636,true,1.7825,0.88,000011011001101100000
987,9.1198,19.1272,false,84.0424,true,4.4144,0.91,000011001101100110000
988,9.2013,19.3951,false,26.1307,true,3.6839,0.91,000110011011001100000
989,8.6244,18.0,false,61.0463,true,1.9739,0.94,000011001101100110000
990,8.7386,24.9676,false,25.5674,true,3.203,0.8,000110011011001100000
991,9.5,25.7247,false,75.1198,true,4.2316,0.91,000011001101100110000
992,9.5,21.3875,false,78.1641,true,5.2575,0.97,000011011001101100000
993,9.3595,24.5688,false,39.3174,true,5.2052,0.87,000110011011001100000
994,8.5543,18.4788,false,41.5194,true,1.0281,1.0,000011011001101100000
995,9.5,26.5964,false,59.7867,true,1.388,0.82,000011011001101100000
996,9.2121,18.5575,false,17.2338,true,2.5041,0.94,000110011011001100000
997,9.3336,19.4811,false,0.4366,true,1.9257,0.87,000110011011001100000
998,9.0488,22.6312,false,21.0276,true,5.1639,0.87,000110011011001100000
999,9.0665,25.119,false,41.2048,true,5.4358,0.86,000110011011001100000
1000,8.9702,27.8505,false,74.3117,true,4.128,0.83,000011001101100110000
1001,9.4876,26.1423,false,93.9534,true,0.8429,0.84,000011001101100110000
1002,9.3609,18.4588,false,61.9731,true,2.3353,1.0,000011001101100110000
1003,8.7408,23.5391,false,25.4472,true,4.6513,0.95,000110011011001100000
1004,9.5,28.0,false,64.5943,true,2.3229,0.86,000011001101100110000
1005,9.5,20.5111,false,38.5282,true,5.7954,0.97,000110011011001100000
1006,9.1614,18.0,false,10.2921,true,3.3999,0.84,000110011011001100000
1007,9.3994,18.3676,false,77.4902,true,5.2068,0.81,000011011001101100000
1008,9.2845,18.0,false,35.0774,true,4.2233,0.85,000011011001101100000
1009,9.433,18.5372,false,77.0891,true,5.0605,0.96,000011011001101100000
1010,9.4685,28.0,false,62.2495,true,3.4172,0.81,000011001101100110000
1011,8.8227,21.1271,false,22.7606,true,5.1838,0.82,000110011011001100000
1012,9.5,22.8965,false,29.0977,true,4.2973,1.0,000110011011001100000
1013,9.0088,27.3988,false,67.4358,true,3.3694,0.94,000011001101100110000
1014,9.5,18.0,false,9.7814,true,3.6501,0.88,000110011011001100000
1015,8.8975,24.596,false,98.4599,true,0.7874,0.81,000011001101100110000
1016,9.3485,27.8186,false,56.7038,true,0.4711,0.91,000011011001101100000
1017,9.5,27.6731,false,64.1364,true,2.5479,0.99,000011001101100110000
1018,9.1551,28.0,false,18.1922,true,3.042,1.0,000110011011001100000
1019,9.5,24.8184,false,8.5483,true,1.545,0.94,000110011011001100000
1020,9.4074,28.0,false,37.8623,true,5.6535,0.89,000110011011001100000
1021,9.3267,24.5091,false,25.0702,true,2.7334,0.81,000011011001101100000
1022,9.2118,23.5538,false,48.8801,true,1.1026,0.88,000011011001101100000
1023,9.3393,20.1842,false,57.2325,true,2.2094,0.99,000011011001101100000
1024,8.5,28.0,false,34.9199,true,4.3836,0.8,000110011011001100000
1025,9.3557,24.4464,false,41.655,true,4.4208,0.92,000011011001101100000
1026,8.5346,18.0351,false,35.537,true,0.9789,0.93,000011011001101100000
1027,9.4701,20.8825,false,83.8269,true,4.8389,0.98,000011011001101100000
1028,9.5,21.2704,false,42.4348,true,5.7388,0.89,000110011011001100000
1029,8.8426,26.5243,false,59.3741,true,0.9868,0.89,000011011001101100000
1030,9.2068,22.7387,false,51.1913,true,2.5591,0.95,000011011001101100000
1031,9.5,26.7765,false,24.3021,true,5.3266,0.92,000110011011001100000
1032,9.3412,19.1406,false,84.7245,true,4.976,0.94,000011011001101100000
1033,8.9445,20.2379,false,82.5521,true,5.3709,0.84,000011011001101100000
1034,9.1474,20.2166,false,12.9516,true,1.2997,0.83,000011011001101100000
1035,8.5474,28.0,false,43.1904,true,0.8301,0.94,000011011001101100000
1036,9.0762,21.2158,false,62.0774,true,2.8984,0.92,000011001101100110000
1037,8.8633,27.5734,false,26.3418,true,4.5314,0.94,000110011011001100000
1038,9.1658,22.8341,false,65.4367,true,3.7792,0.94,000011001101100110000
1039,8.5575,23.9435,false,68.7965,true,3.3411,0.85,000011001101100110000
1040,9.0366,19.1351,false,75.4872,true,4.106,0.86,000011001101100110000
1041,8.7806,25.384,false,48.6922,true,0.0,0.88,000011011001101100000
1042,9.3669,18.0,false,42.1232,true,0.8181,0.88,000011011001101100000
1043,9.5,26.2374,false,23.349,true,2.0548,0.97,000011011001101100000
1044,9.5,20.6383,false,18.147,true,3.2617,0.99,000110011011001100000
1045,8.8471,22.2508,false,36.6528,true,1.4467,0.92,000011011001101100000
1046,8.5,27.2727,false,44.2249,true,1.1935,0.99,000011011001101100000
1047,9.4893,25.8972,false,81.7816,true,5.0673,0.98,000011011001101100000
1048,9.5,22.5212,false,85.6484,true,4.8593,0.99,000011011001101100000
1049,9.3791,24.7922,false,90.4768,true,5.0922,0.91,000011011001101100000
1050,9.3072,23.0694,false,49.5873,true,0.4953,0.95,000011011001101100000
1051,8.8432,20.541,false,80.0052,true,5.2722,0.87,000011011001101100000
1052,9.1815,25.8538,false,89.5868,true,5.6392,0.87,000011011001101100000
1053,8.7161,18.0,false,54.8429,true,2.2846,0.88,000011011001101100000
1054,9.3653,26.4255,false,53.4736,true,2.017,0.98,000011011001101100000
1055,9.2238,24.4375,false,87.4689,true,0.0748,0.87,000011001101100110000
1056,8.997,18.0,false,34.7321,true,0.0,0.84,000011011001101100000
1057,8.9529,25.7456,false,30.3333,true,4.9705,0.89,000110011011001100000
1058,8.5,25.7587,false,51.2435,true,1.8376,0.8,000011011001101100000
1059,8.7506,21.0747,false,28.3031,true,5.2136,0.99,000110011011001100000
1060,9.2709,28.0,false,27.2661,true,4.3185,0.99,000110011011001100000
1061,9.1375,28.0,false,54.331,true,1.2997,0.9,000011011001101100000
1062,8.6853,23.5111,false,34.2265,true,5.1146,0.92,000110011011001100000
1063,8.8707,23.3675,false,16.1207,true,3.7902,0.89,000110011011001100000
1064,8.5787,23.8508,false,43.908,true,0.3983,0.94,000011011001101100000
1065,9.013,18.0,false,7.1406,true,2.8021,0.95,000110011011001100000
1066,9.4199,25.2447,false,32.0355,true,3.6768,0.98,000011011001101100000
1067,9.5,18.0,false,89.2451,true,1.29,0.87,000011001101100110000
1068,9.3356,23.6943,false,37.9705,true,4.5867,0.98,000011011001101100000
1069,9.3888,21.1694,false,89.7645,true,0.0,0.89,000011001101100110000
1070,9.0564,28.0,false,38.0141,true,5.5983,0.99,000110011011001100000
1071,9.2773,21.0588,false,6.9805,true,1.349,0.93,000110011011001100000
1072,8.9575,18.0,false,83.1415,true,5.2968,0.95,000011011001101100000
1073,9.1568,26.1345,false,47.778,true,0.9058,0.94,000011011001101100000
1074,8.5,18.1276,false,37.1304,true,0.4018,0.99,000011011001101100000
1075,9.2421,18.0,false,35.3958,true,5.4091,0.96,000110011011001100000
1076,9.397,18.228,false,74.0894,true,3.3365,0.91,000011001101100110000
1077,9.4321,26.4811,false,50.4526,true,1.566,0.8,000011011001101100000
1078,9.2709,28.0,false,7.565,true,2.5254,0.91,000110011011001100000
1079,8.6425,28.0,false,53.1616,true,1.5097,0.95,000011011001101100000
1080,9.0149,22.68,false,46.5129,true,0.3709,0.95,000011011001101100000
1081,9.1048,19.0339,false,56.0657,true,2.1214,0.98,000011011001101100000
1082,9.4799,21.6836,false,30.916,true,5.6934,0.99,000110011011001100000
1083,9.5,22.7397,false,78.1828,true,3.0249,0.81,000011001101100110000
1084,9.3639,20.5571,false,14.099,true,2.3014,0.99,000110011011001100000
1085,8.8201,27.9608,false,37.9759,true,0.0,0.84,000011011001101100000
1086,9.3054,28.0,false,43.2552,true,1.1459,0.98,000011011001101100000
1087,9.5,23.0405,false,86.1152,true,4.1844,0.92,000011001101100110000
1088,8.9187,18.4365,false,36.3623,true,0.2196,0.9,000011011001101100000
1089,9.4284,25.1435,false,74.7341,true,3.4134,0.87,000011001101100110000
1090,9.1218,24.8547,false,21.5135,true,4.5843,0.8,000110011011001100000
1091,9.4719,24.3288,false,59.1455,true,2.6406,0.99,000011011001101100000
1092,9.5,19.3283,false,73.0224,true,3.9122,0.99,000011001101100110000
1093,9.1447,24.2206,false,78.565,true,5.1137,0.83,000011011001101100000
1094,9.2129,18.0,false,8.8826,true,2.697,0.94,000110011011001100000
1095,8.9013,24.1873,false,42.4805,true,6.0,0.84,000110011011001100000
1096,9.382,27.9103,false,61.4147,true,2.3546,0.98,000011001101100110000
1097,9.0867,24.0783,false,65.5308,true,3.1143,0.87,000011001101100110000
1098,9.0101,19.513,false,47.2425,true,1.0374,0.8,000011011001101100000
1099,9.4149,25.7678,false,30.9369,true,5.3019,0.99,000110011011001100000
1100,8.5106,18.4161,false,54.4094,true,0.6723,0.83,000011011001101100000
1101,8.6662,22.3425,false,97.466,true,0.3,0.94,000011001101100110000
1102,9.2465,21.0721,false,84.2693,true,4.9505,0.99,000011011001101100000
1103,9.494,27.3321,false,63.0325,true,1.721,0.83,000011001101100110000
1104,9.2678,25.175,false,22.4663,true,3.5069,0.96,000110011011001100000
1105,9.2627,20.5365,false,87.6573,true,4.625,0.89,000011011001101100000
1106,8.5,23.9402,false,88.382,true,0.0,0.83,000011001101100110000
1107,9.1413,21.154,false,22.9091,true,4.2155,0.8,000110011011001100000
1108,9.0678,23.6143,false,6.2255,true,2.641,0.81,000110011011001100000
1109,9.0386,23.4639,false,62.6116,true,2.1371,0.89,000011001101100110000
1110,9.1271,26.0933,false,27.5809,true,4.7651,0.99,000110011011001100000
1111,8.5,28.0,false,38.9218,true,4.8372,0.81,000011011001101100000
1112,9.2292,24.6009,false,58.3988,true,1.7904,0.85,000011011001101100000
1113,8.5958,19.7322,false,37.1326,true,1.0717,0.96,000011011001101100000
1114,9.3693,23.6391,false,6.0517,true,1.8428,0.95,000110011011001100000
1115,8.5,25.2708,false,94.2682,true,0.4861,0.96,000011001101100110000
1116,9.4888,28.0,false,94.0685,true,5.4855,0.82,000011011001101100000
1117,9.2768,18.6176,false,67.4236,true,4.0995,0.97,000011001101100110000
1118,8.5325,28.0,false,90.8962,true,0.4715,0.86,000011001101100110000
1119,9.1235,22.8374,false,94.4111,true,5.4412,0.82,000011011001101100000
1120,8.5,24.2413,false,89.9645,true,0.0,0.92,000011001101100110000
1121,9.5,18.0982,false,38.7573,true,5.5487,0.99,000110011011001100000
1122,9.5,19.7205,false,35.7009,true,4.8006,1.0,000110011011001100000
1123,9.4227,28.0,false,47.7655,true,1.0524,0.99,000011011001101100000
1124,9.0938,27.5744,false,87.2858,true,5.4886,0.82,000011011001101100000
1125,9.0295,22.6074,false,44.8161,true,0.4657,0.94,000011011001101100000
1126,9.3854,27.0894,false,75.4511,true,3.7072,0.91,000011001101100110000
1127,8.8665,26.2722,false,21.71,true,4.616,0.83,000110011011001100000
1128,8.5872,21.3505,false,55.1504,true,1.62,0.86,000011011001101100000
1129,9.197,22.3776,false,13.3048,true,3.3707,0.87,000110011011001100000
1130,8.9646,18.0,false,85.1142,true,0.5637,0.81,000011001101100110000
1131,9.4468,24.6524,false,19.4668,true,3.5678,0.97,000110011011001100000
1132,9.1613,23.9729,false,3.0124,true,1.9589,0.95,000110011011001100000
1133,8.8618,28.0,false,50.1787,true,1.2281,0.84,000011011001101100000
1134,9.0553,25.3902,false,69.7195,true,3.7397,0.94,000011001101100110000
1135,9.1372,19.6396,false,6.4855,true,3.0841,0.89,000110011011001100000
1136,8.8041,28.0,false,33.1868,true,4.51,0.86,000110011011001100000
1137,9.3535,26.9686,false,73.4706,true,4.0391,0.94,000011001101100110000
1138,9.5,26.7889,false,43.457,true,0.8098,0.92,000011011001101100000
1139,8.836,20.8455,false,53.6487,true,1.8424,0.83,000011011001101100000
1140,9.414,23.9446,false,93.9066,true,0.0,0.83,000011001101100110000
1141,8.5,27.746,false,58.0039,true,2.5077,0.9,000011011001101100000
1142,8.852,20.5539,false,35.2426,true,5.6945,0.89,000110011011001100000
1143,9.1686,25.1385,false,24.4502,true,4.0942,0.92,000110011011001100000
1144,9.4998,25.4474,false,58.7967,true,1.2781,0.93,000011011001101100000
1145,9.3459,22.5352,false,28.3902,true,3.0908,0.9,000011011001101100000
1146,9.2243,21.7675,false,52.8537,true,0.2308,0.87,000011011001101100000
1147,9.0103,19.4602,false,67.3714,true,4.0264,0.89,000011001101100110000
1148,9.5,26.0522,false,69.1913,true,4.2513,0.85,000011001101100110000
1149,9.5,27.6886,false,40.2185,true,0.5335,0.87,000011011001101100000
1150,9.5,24.3182,false,36.8203,true,4.0682,0.99,000011011001101100000
1151,9.4894,24.7581,false,61.6605,true,2.7164,0.98,000011001101100110000
1152,9.4746,28.0,false,70.9233,true,3.3619,0.92,000011001101100110000
1153,9.3435,25.8487,false,47.8021,true,1.5481,0.89,000011011001101100000
1154,8.5,18.7407,false,41.2008,true,1.0249,0.8,000011011001101100000
1155,9.4612,18.484,false,11.3236,true,3.9604,0.81,000110011011001100000
1156,9.3663,28.0,false,48.5555,true,1.6873,0.97,000011011001101100000
1157,9.4852,25.3606,false,5.1701,true,3.3021,0.85,000110011011001100000
1158,9.4967,18.0,false,6.3188,true,1.2426,0.94,000110011011001100000
1159,9.0298,28.0,false,74.8698,true,3.9676,0.91,000011001101100110000
1160,9.2126,18.0984,false,15.105,true,3.1276,0.91,000110011011001100000
1161,9.2202,20.4375,false,4.2852,true,1.8071,0.89,000110011011001100000
1162,8.8385,27.2709,false,60.0359,true,2.2962,0.83,000011001101100110000
1163,9.5,18.0,false,31.7294,true,3.8913,0.92,000011011001101100000
1164,9.0847,19.0137,false,46.0845,true,0.7933,0.89,000011011001101100000
1165,8.6048,20.1765,false,41.3319,true,0.7825,0.89,000011011001101100000
1166,9.4764,27.3868,false,14.4042,true,1.7888,0.97,000011011001101100000
1167,9.4434,21.3694,false,9.1717,true,3.4681,0.81,000110011011001100000
1168,9.5,28.0,false,58.4104,true,2.5635,0.97,000011011001101100000
1169,8.913,26.7665,false,6.1968,true,2.7694,0.91,000110011011001100000
1170,9.3669,18.0,false,91.0346,true,0.9527,0.88,000011001101100110000
1171,9.3592,22.0197,false,11.0071,true,3.3305,0.82,000110011011001100000
1172,9.1937,20.5913,false,37.2286,true,5.2326,0.86,000110011011001100000
1173,9.5,27.4237,false,16.1282,true,2.0704,0.94,000110011011001100000
1174,9.1085,22.1052,false,11.8112,true,3.6178,0.9,000110011011001100000
1175,8.5505,22.1769,false,43.6467,true,1.6066,0.96,000011011001101100000
1176,9.4752,21.757,false,5.1593,true,2.0811,0.97,000110011011001100000
1177,8.5,19.756,false,41.6519,true,0.6952,0.86,000011011001101100000
1178,9.2524,22.5511,false,61.1488,true,1.8392,1.0,000011001101100110000
1179,9.0469,22.0759,false,20.0943,true,3.226,0.87,000110011011001100000
1180,8.7327,18.0,false,100.0,true,0.9341,0.87,000011011001101100000
1181,9.3644,18.3491,false,45.3362,true,5.2863,0.86,000011011001101100000
1182,9.5,20.5146,false,87.5589,true,4.577,0.85,000011011001101100000
1183,9.3415,24.0749,false,84.2729,true,5.7574,0.85,000011011001101100000
1184,9.296,21.1644,false,7.2583,true,2.6737,0.95,000110011011001100000
1185,9.2242,28.0,false,18.3629,true,3.2109,0.93,000110011011001100000
1186,9.4001,24.1577,false,92.9503,true,0.6137,0.9,000011001101100110000
1187,9.4951,19.4429,false,12.2751,true,3.4721,0.92,000110011011001100000
1188,9.0071,27.219,false,23.7876,true,4.815,0.92,000110011011001100000
1189,8.9084,20.8299,false,19.6341,true,3.8751,0.93,000110011011001100000
1190,9.3859,18.7576,false,37.5475,true,5.2834,0.91,000110011011001100000
1191,9.3149,18.8168,false,30.5492,true,4.5299,0.89,000110011011001100000
1192,9.1163,21.649,false,81.1012,true,5.4471,0.94,000011011001101100000
1193,9.0117,20.2069,false,65.2593,true,2.5304,0.99,000011001101100110000
