xShift,crossingAngle,axialRotation,zShift,energy
8.7,28.0,-50.0,6.15,-5.094316
8.7,28.0,-51.6667,5.725,-5.960726
8.7,28.0,-53.3333,3.95,7.841361
8.7,28.0,-53.3333,5.3,-6.572992
8.7,28.0,-55.0,0.825,4.356911
8.7,28.0,-55.0,3.525,1.297323
8.7,28.0,-55.0,4.875,-6.946305
8.7,28.0,-55.0,6.225,1.656971
8.7,28.0,-56.6667,1.75,2.111783
8.7,28.0,-56.6667,3.1,-2.861247
8.7,28.0,-56.6667,4.45,-7.098319
8.7,28.0,-56.6667,5.8,7.9608
8.7,28.0,-58.3333,1.325,-2.731045
8.7,28.0,-58.3333,2.675,-5.423274
8.7,28.0,-58.3333,4.025,-7.042712
8.7,28.0,-6.66667,1.0,-2.145422
8.7,28.0,-60.0,0.9,-5.538232
8.7,28.0,-60.0,2.25,-6.924282
8.7,28.0,-60.0,3.6,-6.78323
8.7,28.0,-61.6667,1.825,-7.680922
8.7,28.0,-61.6667,3.175,-6.295266
8.7,28.0,-63.3333,1.4,-7.797662
8.7,28.0,-63.3333,2.75,-5.494151
8.7,28.0,-65.0,0.975,-7.088669
8.7,28.0,-65.0,2.325,-4.164259
8.7,28.0,-66.6667,1.9,-1.769097
8.7,28.0,-68.3333,1.475,3.046668
8.7,28.0,-8.33333,0.575,-3.785583
8.7,28.0,-95.0,6.825,5.172292
8.7,28.0,-96.6667,6.4,0.374008
8.7,28.0,-98.3333,5.975,-2.638354
8.9,18.0,-100.0,4.2,6.430016
8.9,18.0,-100.0,5.55,-3.914152
8.9,18.0,-100.0,6.9,-5.292451
8.9,18.0,-101.667,3.775,1.660205
8.9,18.0,-101.667,5.125,-4.852649
8.9,18.0,-101.667,6.475,-5.408772
8.9,18.0,-103.333,3.35,-1.450171
8.9,18.0,-103.333,4.7,-5.377865
8.9,18.0,-103.333,6.05,-5.338321
8.9,18.0,-105.0,2.925,-3.34662
8.9,18.0,-105.0,4.275,-5.558511
8.9,18.0,-105.0,5.625,-5.081774
8.9,18.0,-105.0,6.975,-4.087857
8.9,18.0,-106.667,2.5,-4.401557
8.9,18.0,-106.667,3.85,-5.44887
8.9,18.0,-106.667,5.2,-4.593533
8.9,18.0,-106.667,6.55,-3.372339
8.9,18.0,-108.333,3.425,-5.090309
8.9,18.0,-108.333,4.775,-3.857597
8.9,18.0,-108.333,6.125,-2.334064
8.9,18.0,-10.0,0.15,-9.432029
8.9,18.0,-10.0,1.5,-9.958665
8.9,18.0,-11.6667,1.075,-9.900202
8.9,18.0,-110.0,3.0,-4.510605
8.9,18.0,-110.0,4.35,-2.887196
8.9,18.0,-110.0,5.7,-0.852624
8.9,18.0,-110.0,7.05,8.259871
8.9,18.0,-111.667,3.925,-1.698419
8.9,18.0,-111.667,5.275,1.279383
8.9,18.0,-113.333,3.5,-0.290794
8.9,18.0,-113.333,4.85,4.511067
8.9,18.0,-115.0,4.425,9.842146
8.9,18.0,-13.3333,0.65,-9.783204
8.9,18.0,-13.3333,2.0,-9.149646
8.9,18.0,-15.0,0.225,-9.593202
8.9,18.0,-15.0,1.575,-8.439987
8.9,18.0,-16.6667,1.15,-7.211063
8.9,18.0,-16.6667,2.5,7.443942
8.9,18.0,-18.3333,0.725,-5.019097
8.9,18.0,-20.0,0.3,-0.92659
8.9,18.0,-45.0,6.075,3.608842
8.9,18.0,-46.6667,5.65,-1.415387
8.9,18.0,-48.3333,3.875,8.578974
8.9,18.0,-48.3333,5.225,-4.538049
8.9,18.0,-50.0,3.45,1.923696
8.9,18.0,-50.0,4.8,-6.429834
8.9,18.0,-50.0,6.15,-8.217404
8.9,18.0,-51.6667,3.025,-2.341762
8.9,18.0,-51.6667,4.375,-7.558362
8.9,18.0,-51.6667,5.725,-8.474732
8.9,18.0,-53.3333,1.25,7.476873
8.9,18.0,-53.3333,2.6,-5.005161
8.9,18.0,-53.3333,3.95,-8.225708
8.9,18.0,-53.3333,5.3,-8.636609
8.9,18.0,-55.0,0.825,2.051678
8.9,18.0,-55.0,2.175,-6.637484
8.9,18.0,-55.0,3.525,-8.617687
8.9,18.0,-55.0,4.875,-8.734241
8.9,18.0,-55.0,6.225,-7.984764
8.9,18.0,-56.6667,1.75,-7.621817
8.9,18.0,-56.6667,3.1,-8.844798
8.9,18.0,-56.6667,4.45,-8.780507
8.9,18.0,-56.6667,5.8,-7.807021
8.9,18.0,-58.3333,1.325,-8.203049
8.9,18.0,-58.3333,2.675,-8.971299
8.9,18.0,-58.3333,4.025,-8.773931
8.9,18.0,-58.3333,5.375,-7.434488
8.9,18.0,-5.0,0.075,5.260031
8.9,18.0,-6.66667,1.0,-8.402244
8.9,18.0,-60.0,0.9,-8.534773
8.9,18.0,-60.0,2.25,-9.032186
8.9,18.0,-60.0,3.6,-8.698573
8.9,18.0,-60.0,4.95,-6.726614
8.9,18.0,-60.0,6.3,3.529363
8.9,18.0,-61.6667,1.825,-9.041637
8.9,18.0,-61.6667,3.175,-8.519554
8.9,18.0,-61.6667,4.525,-5.420371
8.9,18.0,-63.3333,1.4,-8.999839
8.9,18.0,-63.3333,2.75,-8.173421
8.9,18.0,-63.3333,4.1,-2.996674
8.9,18.0,-65.0,0.975,-8.894763
8.9,18.0,-65.0,2.325,-7.54615
8.9,18.0,-65.0,3.675,1.639253
8.9,18.0,-66.6667,1.9,-6.430642
8.9,18.0,-68.3333,1.475,-4.436115
8.9,18.0,-70.0,1.05,-0.772703
8.9,18.0,-8.33333,0.575,-9.076126
8.9,18.0,-95.0,6.825,3.363784
8.9,18.0,-96.6667,6.4,-0.077224
8.9,18.0,-98.3333,5.975,-2.40067
8.9,20.0,-100.0,4.2,4.447471
8.9,20.0,-100.0,5.55,-4.239739
8.9,20.0,-100.0,6.9,-5.187425
8.9,20.0,-101.667,3.775,0.713623
8.9,20.0,-101.667,5.125,-4.985194
8.9,20.0,-101.667,6.475,-5.305657
8.9,20.0,-103.333,3.35,-1.878371
8.9,20.0,-103.333,4.7,-5.397097
8.9,20.0,-103.333,6.05,-5.231754
8.9,20.0,-105.0,2.925,-3.566717
8.9,20.0,-105.0,4.275,-5.557251
8.9,20.0,-105.0,5.625,-4.978196
8.9,20.0,-105.0,6.975,-4.283046
8.9,20.0,-106.667,2.5,-4.55895
8.9,20.0,-106.667,3.85,-5.497801
8.9,20.0,-106.667,5.2,-4.549257
8.9,20.0,-106.667,6.55,-3.667886
8.9,20.0,-108.333,3.425,-5.204243
8.9,20.0,-108.333,4.775,-3.937848
8.9,20.0,-108.333,6.125,-2.763488
8.9,20.0,-10.0,0.15,-8.901267
8.9,20.0,-10.0,1.5,-9.51469
8.9,20.0,-11.6667,1.075,-9.438356
8.9,20.0,-110.0,3.0,-4.7029
8.9,20.0,-110.0,4.35,-3.098143
8.9,20.0,-110.0,5.7,-1.422527
8.9,20.0,-110.0,7.05,7.335079
8.9,20.0,-111.667,3.925,-2.023452
8.9,20.0,-111.667,5.275,0.719441
8.9,20.0,-113.333,3.5,-0.677173
8.9,20.0,-113.333,4.85,4.385771
8.9,20.0,-13.3333,0.65,-9.297013
8.9,20.0,-13.3333,2.0,-8.530273
8.9,20.0,-15.0,0.225,-9.070993
8.9,20.0,-15.0,1.575,-7.610089
8.9,20.0,-16.6667,1.15,-5.937759
8.9,20.0,-18.3333,0.725,-2.781459
8.9,20.0,-20.0,0.3,3.501355
8.9,20.0,-45.0,6.075,5.561285
8.9,20.0,-46.6667,5.65,0.184012
8.9,20.0,-48.3333,5.225,-3.315282
8.9,20.0,-50.0,3.45,3.602748
8.9,20.0,-50.0,4.8,-5.516861
8.9,20.0,-50.0,6.15,-8.043051
8.9,20.0,-51.6667,3.025,-1.233256
8.9,20.0,-51.6667,4.375,-6.868488
8.9,20.0,-51.6667,5.725,-8.312923
8.9,20.0,-53.3333,1.25,4.416728
8.9,20.0,-53.3333,2.6,-4.266327
8.9,20.0,-53.3333,3.95,-7.683504
8.9,20.0,-53.3333,5.3,-8.481639
8.9,20.0,-55.0,0.825,0.082015
8.9,20.0,-55.0,2.175,-6.11229
8.9,20.0,-55.0,3.525,-8.167654
8.9,20.0,-55.0,4.875,-8.578837
8.9,20.0,-55.0,6.225,-7.980457
8.9,20.0,-56.6667,1.75,-7.209125
8.9,20.0,-56.6667,3.1,-8.449969
8.9,20.0,-56.6667,4.45,-8.617373
8.9,20.0,-56.6667,5.8,-7.749428
8.9,20.0,-58.3333,1.325,-7.846086
8.9,20.0,-58.3333,2.675,-8.608359
8.9,20.0,-58.3333,4.025,-8.597155
8.9,20.0,-58.3333,5.375,-7.281268
8.9,20.0,-5.0,0.075,7.657889
8.9,20.0,-6.66667,1.0,-7.889422
8.9,20.0,-60.0,0.9,-8.205021
8.9,20.0,-60.0,2.25,-8.687221
8.9,20.0,-60.0,3.6,-8.50464
8.9,20.0,-60.0,4.95,-6.407102
8.9,20.0,-60.0,6.3,9.063008
8.9,20.0,-61.6667,1.825,-8.708647
8.9,20.0,-61.6667,3.175,-8.30793
8.9,20.0,-61.6667,4.525,-4.810836
8.9,20.0,-63.3333,1.4,-8.678155
8.9,20.0,-63.3333,2.75,-7.948379
8.9,20.0,-63.3333,4.1,-1.870155
8.9,20.0,-65.0,0.975,-8.584622
8.9,20.0,-65.0,2.325,-7.32132
8.9,20.0,-65.0,3.675,3.712976
8.9,20.0,-66.6667,1.9,-6.236565
8.9,20.0,-68.3333,1.475,-4.331439
8.9,20.0,-70.0,1.05,-0.870779
8.9,20.0,-8.33333,0.575,-8.540205
8.9,20.0,-95.0,6.825,1.60843
8.9,20.0,-96.6667,6.4,-1.171665
8.9,20.0,-98.3333,4.625,9.547662
8.9,20.0,-98.3333,5.975,-3.032271
8.9,22.0,-100.0,4.2,2.898639
8.9,22.0,-100.0,5.55,-4.402866
8.9,22.0,-100.0,6.9,-5.044462
8.9,22.0,-101.667,3.775,0.060828
8.9,22.0,-101.667,5.125,-5.046984
8.9,22.0,-101.667,6.475,-5.232277
8.9,22.0,-103.333,3.35,-2.032698
8.9,22.0,-103.333,4.7,-5.395046
8.9,22.0,-103.333,6.05,-5.203359
8.9,22.0,-105.0,2.925,-3.514069
8.9,22.0,-105.0,4.275,-5.518293
8.9,22.0,-105.0,5.625,-4.982862
8.9,22.0,-105.0,6.975,-4.579501
8.9,22.0,-106.667,2.5,-4.508116
8.9,22.0,-106.667,3.85,-5.461462
8.9,22.0,-106.667,5.2,-4.580075
8.9,22.0,-106.667,6.55,-3.988764
8.9,22.0,-108.333,3.425,-5.251589
8.9,22.0,-108.333,4.775,-3.993118
8.9,22.0,-108.333,6.125,-2.989358
8.9,22.0,-10.0,0.15,-8.347443
8.9,22.0,-10.0,1.5,-9.078065
8.9,22.0,-11.6667,1.075,-8.965418
8.9,22.0,-110.0,3.0,-4.859734
8.9,22.0,-110.0,4.35,-3.202244
8.9,22.0,-110.0,5.7,-1.263467
8.9,22.0,-110.0,7.05,8.424983
8.9,22.0,-111.667,3.925,-2.111762
8.9,22.0,-111.667,5.275,1.932883
8.9,22.0,-113.333,3.5,-0.537413
8.9,22.0,-113.333,4.85,8.455586
8.9,22.0,-13.3333,0.65,-8.766356
8.9,22.0,-13.3333,2.0,-7.33237
8.9,22.0,-15.0,0.225,-8.450091
8.9,22.0,-15.0,1.575,-5.650248
8.9,22.0,-16.6667,1.15,-2.4232
8.9,22.0,-18.3333,0.725,4.019089
8.9,22.0,-45.0,6.075,8.318312
8.9,22.0,-46.6667,5.65,2.534916
8.9,22.0,-48.3333,5.225,-1.453934
8.9,22.0,-50.0,3.45,6.493289
8.9,22.0,-50.0,4.8,-4.102576
8.9,22.0,-50.0,6.15,-7.635815
8.9,22.0,-51.6667,1.675,7.708644
8.9,22.0,-51.6667,3.025,0.882638
8.9,22.0,-51.6667,4.375,-5.810209
8.9,22.0,-51.6667,5.725,-7.925899
8.9,22.0,-53.3333,1.25,2.650045
8.9,22.0,-53.3333,2.6,-2.771536
8.9,22.0,-53.3333,3.95,-6.885953
8.9,22.0,-53.3333,5.3,-8.108593
8.9,22.0,-55.0,0.825,-0.976862
8.9,22.0,-55.0,2.175,-5.065676
8.9,22.0,-55.0,3.525,-7.550146
8.9,22.0,-55.0,4.875,-8.211046
8.9,22.0,-55.0,6.225,-7.592661
8.9,22.0,-56.6667,1.75,-6.462082
8.9,22.0,-56.6667,3.1,-7.951289
8.9,22.0,-56.6667,4.45,-8.245999
8.9,22.0,-56.6667,5.8,-7.176068
8.9,22.0,-58.3333,1.325,-7.287609
8.9,22.0,-58.3333,2.675,-8.18434
8.9,22.0,-58.3333,4.025,-8.212941
8.9,22.0,-58.3333,5.375,-6.415977
8.9,22.0,-6.66667,1.0,-7.341852
8.9,22.0,-60.0,0.9,-7.759585
8.9,22.0,-60.0,2.25,-8.306498
8.9,22.0,-60.0,3.6,-8.097345
8.9,22.0,-60.0,4.95,-5.080871
8.9,22.0,-61.6667,1.825,-8.348442
8.9,22.0,-61.6667,3.175,-7.866777
8.9,22.0,-61.6667,4.525,-2.740548
8.9,22.0,-63.3333,1.4,-8.31945
8.9,22.0,-63.3333,2.75,-7.459892
8.9,22.0,-63.3333,4.1,1.430802
8.9,22.0,-65.0,0.975,-8.208027
8.9,22.0,-65.0,2.325,-6.762661
8.9,22.0,-65.0,3.675,9.087576
8.9,22.0,-66.6667,1.9,-5.555724
8.9,22.0,-68.3333,1.475,-3.390385
8.9,22.0,-70.0,1.05,0.72823
8.9,22.0,-8.33333,0.575,-7.972354
8.9,22.0,-95.0,6.825,0.690924
8.9,22.0,-96.6667,6.4,-1.729012
8.9,22.0,-98.3333,4.625,6.573917
8.9,22.0,-98.3333,5.975,-3.351578
8.9,24.0,-100.0,4.2,1.257286
8.9,24.0,-100.0,5.55,-4.575974
8.9,24.0,-100.0,6.9,-4.89726
8.9,24.0,-101.667,3.775,-0.876996
8.9,24.0,-101.667,5.125,-5.142357
8.9,24.0,-101.667,6.475,-5.189532
8.9,24.0,-103.333,3.35,-2.567122
8.9,24.0,-103.333,4.7,-5.44142
8.9,24.0,-103.333,6.05,-5.234111
8.9,24.0,-105.0,2.925,-3.862003
8.9,24.0,-105.0,4.275,-5.538715
8.9,24.0,-105.0,5.625,-5.061654
8.9,24.0,-105.0,6.975,-4.861044
8.9,24.0,-106.667,2.5,-4.822315
8.9,24.0,-106.667,3.85,-5.480322
8.9,24.0,-106.667,5.2,-4.675686
8.9,24.0,-106.667,6.55,-4.197072
8.9,24.0,-108.333,3.425,-5.292845
8.9,24.0,-108.333,4.775,-4.048381
8.9,24.0,-108.333,6.125,-2.850535
8.9,24.0,-10.0,0.15,-7.815995
8.9,24.0,-10.0,1.5,-8.603438
8.9,24.0,-11.6667,1.075,-8.430357
8.9,24.0,-110.0,3.0,-4.993251
8.9,24.0,-110.0,4.35,-3.100247
8.9,24.0,-110.0,5.7,-0.101896
8.9,24.0,-110.0,7.05,8.941557
8.9,24.0,-111.667,3.925,-1.646569
8.9,24.0,-111.667,5.275,5.829059
8.9,24.0,-113.333,3.5,0.732788
8.9,24.0,-13.3333,0.65,-8.136638
8.9,24.0,-13.3333,2.0,-5.032587
8.9,24.0,-15.0,0.225,-7.671366
8.9,24.0,-15.0,1.575,-1.431531
8.9,24.0,-16.6667,1.15,5.822985
8.9,24.0,-46.6667,5.65,5.364547
8.9,24.0,-48.3333,5.225,0.858403
8.9,24.0,-50.0,3.45,9.242799
8.9,24.0,-50.0,4.8,-2.306783
8.9,24.0,-50.0,6.15,-7.169211
8.9,24.0,-51.6667,1.675,5.584366
8.9,24.0,-51.6667,3.025,3.023913
8.9,24.0,-51.6667,4.375,-4.456132
8.9,24.0,-51.6667,5.725,-7.480228
8.9,24.0,-53.3333,1.25,1.246885
8.9,24.0,-53.3333,2.6,-1.182882
8.9,24.0,-53.3333,3.95,-5.873623
8.9,24.0,-53.3333,5.3,-7.683486
8.9,24.0,-55.0,0.825,-1.841822
8.9,24.0,-55.0,2.175,-3.919896
8.9,24.0,-55.0,3.525,-6.786179
8.9,24.0,-55.0,4.875,-7.796889
8.9,24.0,-55.0,6.225,-6.772197
8.9,24.0,-56.6667,1.75,-5.642309
8.9,24.0,-56.6667,3.1,-7.359174
8.9,24.0,-56.6667,4.45,-7.830615
8.9,24.0,-56.6667,5.8,-6.039135
8.9,24.0,-58.3333,1.325,-6.691466
8.9,24.0,-58.3333,2.675,-7.705511
8.9,24.0,-58.3333,4.025,-7.785996
8.9,24.0,-58.3333,5.375,-4.784279
8.9,24.0,-6.66667,1.0,-6.819604
8.9,24.0,-60.0,0.9,-7.307028
8.9,24.0,-60.0,2.25,-7.897742
8.9,24.0,-60.0,3.6,-7.648913
8.9,24.0,-60.0,4.95,-2.670269
8.9,24.0,-61.6667,1.825,-7.977164
8.9,24.0,-61.6667,3.175,-7.386191
8.9,24.0,-61.6667,4.525,0.90137
8.9,24.0,-63.3333,1.4,-7.95346
8.9,24.0,-63.3333,2.75,-6.934102
8.9,24.0,-63.3333,4.1,7.022006
8.9,24.0,-65.0,0.975,-7.8045
8.9,24.0,-65.0,2.325,-6.166613
8.9,24.0,-66.6667,1.9,-4.821177
8.9,24.0,-68.3333,1.475,-2.311155
8.9,24.0,-70.0,1.05,2.768998
8.9,24.0,-8.33333,0.575,-7.425443
8.9,24.0,-95.0,6.825,-0.084751
8.9,24.0,-96.6667,5.05,6.941737
8.9,24.0,-96.6667,6.4,-2.212562
8.9,24.0,-98.3333,4.625,3.863141
8.9,24.0,-98.3333,5.975,-3.645403
8.9,26.0,-100.0,4.2,-0.582654
8.9,26.0,-100.0,5.55,-4.914146
8.9,26.0,-100.0,6.9,-4.797968
8.9,26.0,-101.667,3.775,-2.148686
8.9,26.0,-101.667,5.125,-5.463816
8.9,26.0,-101.667,6.475,-5.190098
8.9,26.0,-103.333,3.35,-3.473652
8.9,26.0,-103.333,4.7,-5.782483
8.9,26.0,-103.333,6.05,-5.304367
8.9,26.0,-105.0,2.925,-4.56687
8.9,26.0,-105.0,4.275,-5.923856
8.9,26.0,-105.0,5.625,-5.166163
8.9,26.0,-105.0,6.975,-5.084398
8.9,26.0,-106.667,2.5,-5.444325
8.9,26.0,-106.667,3.85,-5.921901
8.9,26.0,-106.667,5.2,-4.749817
8.9,26.0,-106.667,6.55,-4.297645
8.9,26.0,-108.333,3.425,-5.794625
8.9,26.0,-108.333,4.775,-3.965666
8.9,26.0,-108.333,6.125,-2.460326
8.9,26.0,-10.0,0.15,-7.269451
8.9,26.0,-10.0,1.5,-8.07921
8.9,26.0,-11.6667,1.075,-7.800162
8.9,26.0,-110.0,3.0,-5.543879
8.9,26.0,-110.0,4.35,-2.603159
8.9,26.0,-110.0,5.7,1.726337
8.9,26.0,-110.0,7.05,6.283315
8.9,26.0,-111.667,3.925,-0.176486
8.9,26.0,-113.333,3.5,4.380152
8.9,26.0,-13.3333,0.65,-7.33619
8.9,26.0,-13.3333,2.0,-0.479683
8.9,26.0,-15.0,0.225,-6.60053
8.9,26.0,-15.0,1.575,7.741346
8.9,26.0,-46.6667,5.65,8.574296
8.9,26.0,-48.3333,5.225,3.548542
8.9,26.0,-50.0,2.1,9.454768
8.9,26.0,-50.0,4.8,-0.172742
8.9,26.0,-50.0,6.15,-6.654065
8.9,26.0,-51.6667,1.675,4.058443
8.9,26.0,-51.6667,3.025,4.514915
8.9,26.0,-51.6667,4.375,-2.824983
8.9,26.0,-51.6667,5.725,-6.978233
8.9,26.0,-53.3333,1.25,0.162961
8.9,26.0,-53.3333,2.6,-0.013425
8.9,26.0,-53.3333,3.95,-4.655301
8.9,26.0,-53.3333,5.3,-7.196644
8.9,26.0,-55.0,0.825,-2.558506
8.9,26.0,-55.0,2.175,-3.036244
8.9,26.0,-55.0,3.525,-5.881191
8.9,26.0,-55.0,4.875,-7.321216
8.9,26.0,-55.0,6.225,-5.497565
8.9,26.0,-56.6667,1.75,-4.98445
8.9,26.0,-56.6667,3.1,-6.680923
8.9,26.0,-56.6667,4.45,-7.357472
8.9,26.0,-56.6667,5.8,-4.18977
8.9,26.0,-58.3333,1.325,-6.197484
8.9,26.0,-58.3333,2.675,-7.185586
8.9,26.0,-58.3333,4.025,-7.303693
8.9,26.0,-58.3333,5.375,-2.041866
8.9,26.0,-6.66667,1.0,-6.308383
8.9,26.0,-60.0,0.9,-6.921761
8.9,26.0,-60.0,2.25,-7.481112
8.9,26.0,-60.0,3.6,-7.151849
8.9,26.0,-60.0,4.95,1.452901
8.9,26.0,-61.6667,1.825,-7.618025
8.9,26.0,-61.6667,3.175,-6.877967
8.9,26.0,-61.6667,4.525,7.137523
8.9,26.0,-63.3333,1.4,-7.608376
8.9,26.0,-63.3333,2.75,-6.427939
8.9,26.0,-65.0,0.975,-7.412634
8.9,26.0,-65.0,2.325,-5.686902
8.9,26.0,-66.6667,1.9,-4.409065
8.9,26.0,-68.3333,1.475,-2.034586
8.9,26.0,-70.0,1.05,2.78062
8.9,26.0,-8.33333,0.575,-6.87305
8.9,26.0,-93.3333,5.9,8.676999
8.9,26.0,-95.0,5.475,5.76283
8.9,26.0,-95.0,6.825,-0.826782
8.9,26.0,-96.6667,5.05,3.329067
8.9,26.0,-96.6667,6.4,-2.746583
8.9,26.0,-98.3333,4.625,1.235241
8.9,26.0,-98.3333,5.975,-4.050607
8.9,28.0,-100.0,4.2,-2.314235
8.9,28.0,-100.0,5.55,-5.595535
8.9,28.0,-100.0,6.9,-4.804858
8.9,28.0,-101.667,3.775,-3.398448
8.9,28.0,-101.667,5.125,-6.141595
8.9,28.0,-101.667,6.475,-5.295751
8.9,28.0,-103.333,3.35,-4.367279
8.9,28.0,-103.333,4.7,-6.474598
8.9,28.0,-103.333,6.05,-5.499764
8.9,28.0,-105.0,2.925,-5.222319
8.9,28.0,-105.0,4.275,-6.637951
8.9,28.0,-105.0,5.625,-5.417896
8.9,28.0,-105.0,6.975,-5.348631
8.9,28.0,-106.667,2.5,-5.957695
8.9,28.0,-106.667,3.85,-6.648797
8.9,28.0,-106.667,5.2,-4.970775
8.9,28.0,-106.667,6.55,-4.56079
8.9,28.0,-108.333,3.425,-6.509502
8.9,28.0,-108.333,4.775,-3.932357
8.9,28.0,-108.333,6.125,-2.54223
8.9,28.0,-10.0,0.15,-6.660571
8.9,28.0,-10.0,1.5,-7.433054
8.9,28.0,-11.6667,1.075,-6.948289
8.9,28.0,-110.0,3.0,-6.202353
8.9,28.0,-110.0,4.35,-1.788256
8.9,28.0,-110.0,5.7,2.311774
8.9,28.0,-110.0,7.05,2.247429
8.9,28.0,-111.667,3.925,2.61361
8.9,28.0,-111.667,6.625,7.653758
8.9,28.0,-13.3333,0.65,-6.153899
8.9,28.0,-13.3333,2.0,8.058654
8.9,28.0,-15.0,0.225,-4.895101
8.9,28.0,-48.3333,5.225,6.533704
8.9,28.0,-50.0,2.1,8.445229
8.9,28.0,-50.0,4.8,2.216222
8.9,28.0,-50.0,6.15,-6.079525
8.9,28.0,-51.6667,1.675,3.199024
8.9,28.0,-51.6667,3.025,5.124863
8.9,28.0,-51.6667,4.375,-0.99673
8.9,28.0,-51.6667,5.725,-6.403249
8.9,28.0,-53.3333,1.25,-0.498665
8.9,28.0,-53.3333,2.6,0.543147
8.9,28.0,-53.3333,3.95,-3.298534
8.9,28.0,-53.3333,5.3,-6.63237
8.9,28.0,-55.0,0.825,-3.022854
8.9,28.0,-55.0,2.175,-2.556494
8.9,28.0,-55.0,3.525,-4.892592
8.9,28.0,-55.0,4.875,-6.7676
8.9,28.0,-55.0,6.225,-3.353584
8.9,28.0,-56.6667,1.75,-4.58164
8.9,28.0,-56.6667,3.1,-5.959122
8.9,28.0,-56.6667,4.45,-6.810999
8.9,28.0,-56.6667,5.8,-0.928398
8.9,28.0,-58.3333,1.325,-5.85743
8.9,28.0,-58.3333,2.675,-6.646031
8.9,28.0,-58.3333,4.025,-6.763621
8.9,28.0,-58.3333,5.375,2.931104
8.9,28.0,-6.66667,1.0,-5.768495
8.9,28.0,-60.0,0.9,-6.625003
8.9,28.0,-60.0,2.25,-7.063192
8.9,28.0,-60.0,3.6,-6.618752
8.9,28.0,-60.0,4.95,9.000369
8.9,28.0,-61.6667,1.825,-7.275749
8.9,28.0,-61.6667,3.175,-6.363286
8.9,28.0,-63.3333,1.4,-7.300774
8.9,28.0,-63.3333,2.75,-5.968739
8.9,28.0,-65.0,0.975,-7.084374
8.9,28.0,-65.0,2.325,-5.368516
8.9,28.0,-66.6667,1.9,-4.411756
8.9,28.0,-68.3333,1.475,-2.76105
8.9,28.0,-70.0,1.05,0.349472
8.9,28.0,-8.33333,0.575,-6.27284
8.9,28.0,-91.6667,6.325,7.680733
8.9,28.0,-93.3333,5.9,4.402037
8.9,28.0,-95.0,5.475,2.07586
8.9,28.0,-95.0,6.825,-1.681204
8.9,28.0,-96.6667,5.05,0.32368
8.9,28.0,-96.6667,6.4,-3.5092
8.9,28.0,-98.3333,4.625,-1.094718
8.9,28.0,-98.3333,5.975,-4.75783
9.1,18.0,-100.0,2.85,8.583125
9.1,18.0,-100.0,4.2,-0.920722
9.1,18.0,-100.0,5.55,-3.790365
9.1,18.0,-100.0,6.9,-4.135703
9.1,18.0,-101.667,2.425,4.933905
9.1,18.0,-101.667,3.775,-2.288306
9.1,18.0,-101.667,5.125,-4.185225
9.1,18.0,-101.667,6.475,-4.289895
9.1,18.0,-103.333,2.0,1.977261
9.1,18.0,-103.333,3.35,-3.259155
9.1,18.0,-103.333,4.7,-4.449044
9.1,18.0,-103.333,6.05,-4.384445
9.1,18.0,-105.0,2.925,-3.90577
9.1,18.0,-105.0,4.275,-4.611976
9.1,18.0,-105.0,5.625,-4.421116
9.1,18.0,-105.0,6.975,-3.981247
9.1,18.0,-106.667,2.5,-4.275457
9.1,18.0,-106.667,3.85,-4.680492
9.1,18.0,-106.667,5.2,-4.398034
9.1,18.0,-106.667,6.55,-3.861289
9.1,18.0,-108.333,3.425,-4.632449
9.1,18.0,-108.333,4.775,-4.299157
9.1,18.0,-108.333,6.125,-3.610899
9.1,18.0,-10.0,0.15,-8.150204
9.1,18.0,-10.0,1.5,-8.360688
9.1,18.0,-11.6667,1.075,-8.311031
9.1,18.0,-110.0,3.0,-4.478593
9.1,18.0,-110.0,4.35,-4.080495
9.1,18.0,-110.0,5.7,-3.157191
9.1,18.0,-110.0,7.05,1.593463
9.1,18.0,-111.667,3.925,-3.731575
9.1,18.0,-111.667,5.275,-2.345774
9.1,18.0,-111.667,6.625,6.441151
9.1,18.0,-113.333,3.5,-3.236594
9.1,18.0,-113.333,4.85,-0.957812
9.1,18.0,-115.0,4.425,1.450269
9.1,18.0,-116.667,4.0,5.832563
9.1,18.0,-13.3333,0.65,-8.233521
9.1,18.0,-13.3333,2.0,-7.974417
9.1,18.0,-15.0,0.225,-8.11951
9.1,18.0,-15.0,1.575,-7.620978
9.1,18.0,-16.6667,1.15,-7.010871
9.1,18.0,-16.6667,2.5,-0.11934
9.1,18.0,-18.3333,0.725,-5.940006
9.1,18.0,-18.3333,2.075,7.502253
9.1,18.0,-20.0,0.3,-3.999551
9.1,18.0,-3.33333,0.5,-2.107012
9.1,18.0,-43.3333,5.15,6.894237
9.1,18.0,-45.0,4.725,2.950313
9.1,18.0,-45.0,6.075,-3.760762
9.1,18.0,-46.6667,2.95,7.931954
9.1,18.0,-46.6667,4.3,-0.191117
9.1,18.0,-46.6667,5.65,-5.101983
9.1,18.0,-48.3333,2.525,4.596105
9.1,18.0,-48.3333,3.875,-2.538116
9.1,18.0,-48.3333,5.225,-5.992705
9.1,18.0,-50.0,2.1,1.754262
9.1,18.0,-50.0,3.45,-4.206465
9.1,18.0,-50.0,4.8,-6.565319
9.1,18.0,-50.0,6.15,-7.060796
9.1,18.0,-51.6667,1.675,-0.589149
9.1,18.0,-51.6667,3.025,-5.347735
