xShift,crossingAngle,axialRotation,zShift,energy
9.3,28.0,-70.0,1.05,-4.031899
8.9,24.0,-68.3333,1.475,-2.311155
9.3,20.0,-60.0,0.9,-5.734777
8.9,18.0,-50.0,4.8,-6.429834
9.5,26.0,-116.667,5.35,-0.051839
9.3,24.0,-90.0,5.4,2.904207
9.5,22.0,-95.0,2.775,-0.401269
9.5,18.0,-40.0,4.65,-1.799617
9.5,26.0,-51.6667,1.675,-4.199267
9.1,20.0,-45.0,4.725,3.561512
8.5,26.0,-10.0,0.15,-1.391461
9.3,24.0,-100.0,1.5,1.663147
9.5,28.0,-106.667,5.2,-3.804708
9.5,18.0,-110.0,7.05,-1.224964
8.9,22.0,-8.33333,0.575,-7.972354
9.3,28.0,-95.0,6.825,-3.289918
9.3,22.0,-65.0,3.675,-2.726257
9.3,20.0,-96.6667,3.7,1.859941
8.9,20.0,-53.3333,5.3,-8.481639
9.1,18.0,-20.0,0.3,-3.999551
8.9,28.0,-55.0,2.175,-2.556494
9.5,28.0,-105.0,4.275,-4.491745
9.3,24.0,-53.3333,2.6,-5.058573
9.5,28.0,-103.333,4.7,-4.247613
9.5,22.0,-51.6667,1.675,-4.345663
9.5,24.0,-110.0,7.05,-2.168217
9.5,24.0,-93.3333,5.9,-2.155451
8.9,28.0,-60.0,2.25,-7.063192
9.5,24.0,-51.6667,3.025,-4.397933
8.5,18.0,-55.0,6.225,-10.236939
9.3,28.0,-46.6667,1.6,-0.627314
9.1,18.0,-51.6667,3.025,-5.347735
9.3,28.0,-16.6667,1.15,-0.834017
8.7,26.0,-100.0,5.55,-3.403634
9.3,20.0,-63.3333,4.1,-4.69458
9.3,26.0,-15.0,1.575,-4.295011
9.3,20.0,-0.0,0.0,-0.108719
9.1,20.0,-110.0,4.35,-4.26254
8.9,22.0,-66.6667,1.9,-5.555724
8.7,20.0,-108.333,4.775,2.242908
9.3,18.0,-56.6667,4.45,-6.047318
8.9,24.0,-53.3333,3.95,-5.873623
9.3,28.0,-56.6667,5.8,-4.182539
9.3,20.0,-10.0,0.15,-6.599285
8.5,18.0,-60.0,3.6,-11.484358
9.1,24.0,-61.6667,1.825,-6.709876
9.3,26.0,-96.6667,6.4,-3.179719
9.3,26.0,-45.0,4.725,-1.632487
8.7,24.0,-60.0,3.6,-8.54719
9.3,20.0,-106.667,5.2,-3.492832
8.9,26.0,-68.3333,1.475,-2.034586
9.3,22.0,-8.33333,0.575,-6.336088
8.9,28.0,-50.0,6.15,-6.079525
9.3,26.0,-98.3333,1.925,2.955844
8.9,28.0,-58.3333,1.325,-5.85743
8.7,18.0,-55.0,2.175,-3.878206
9.5,28.0,-108.333,3.425,-4.938069
9.1,28.0,-103.333,4.7,-5.923032
9.3,22.0,-98.3333,4.625,-2.320538
8.5,22.0,-100.0,5.55,8.438892
8.9,26.0,-63.3333,1.4,-7.608376
9.3,26.0,-95.0,4.125,-0.324422
9.3,20.0,-111.667,6.625,0.239645
9.1,24.0,-46.6667,2.95,4.521834
8.7,24.0,-105.0,4.275,-4.532262
8.9,20.0,-108.333,4.775,-3.937848
9.1,20.0,-106.667,2.5,-4.399428
8.5,20.0,-61.6667,1.825,-12.064103
9.3,26.0,-43.3333,5.15,-0.523685
9.3,18.0,-93.3333,4.55,4.869994
8.5,26.0,-50.0,6.15,-2.841706
9.3,26.0,-53.3333,1.25,-4.633645
8.5,18.0,-10.0,1.5,-13.625752
9.5,24.0,-103.333,3.35,-3.509361
9.3,20.0,-95.0,6.825,-2.203785
8.5,24.0,-63.3333,2.75,-5.147249
9.3,18.0,-101.667,2.425,-0.769
8.9,22.0,-100.0,4.2,2.898639
9.5,22.0,-6.66667,1.0,-5.379187
9.3,18.0,-50.0,2.1,-3.377851
9.3,22.0,-110.0,4.35,-3.814141
9.3,26.0,-110.0,5.7,-3.808492
8.9,28.0,-68.3333,1.475,-2.76105
9.5,24.0,-113.333,3.5,-3.278256
9.5,28.0,-20.0,0.3,-0.14865
9.5,18.0,-60.0,4.95,-4.789025
9.1,26.0,-51.6667,4.375,-5.078734
9.5,24.0,-85.0,3.975,9.969552
9.5,22.0,-46.6667,4.3,-4.112311
9.5,22.0,-46.6667,2.95,-3.700636
9.1,18.0,-50.0,6.15,-7.060796
9.1,28.0,-58.3333,1.325,-5.861021
9.1,28.0,-56.6667,3.1,-5.904478
9.3,26.0,-41.6667,2.875,6.508011
8.7,20.0,-100.0,5.55,-2.260345
8.9,20.0,-106.667,5.2,-4.549257
8.5,18.0,-16.6667,1.15,-2.965451
9.5,22.0,-103.333,6.05,-2.308408
8.9,28.0,-110.0,7.05,2.247429
9.5,26.0,-105.0,2.925,-4.505073
9.1,24.0,-45.0,3.375,8.166728
9.3,20.0,-38.3333,5.075,5.849025
9.1,18.0,-16.6667,1.15,-7.010871
8.7,22.0,-60.0,3.6,-9.279256
9.1,28.0,-103.333,6.05,-4.983927
9.3,20.0,-48.3333,3.875,-4.50274
8.9,24.0,-61.6667,3.175,-7.386191
8.9,20.0,-45.0,6.075,5.561285
9.5,18.0,-101.667,3.775,-2.079556
8.9,18.0,-56.6667,5.8,-7.807021
9.5,26.0,-61.6667,3.175,-4.425681
8.9,18.0,-5.0,0.075,5.260031
9.3,22.0,-13.3333,2.0,-6.127169
9.5,20.0,-70.0,2.4,0.721781
9.5,26.0,-41.6667,5.575,-2.552548
9.1,26.0,-46.6667,2.95,4.44587
8.5,26.0,-55.0,4.875,-7.582161
9.5,22.0,-55.0,0.825,-4.483408
9.3,22.0,-50.0,2.1,-3.74595
8.7,26.0,-8.33333,0.575,-5.127018
8.9,22.0,-101.667,5.125,-5.046984
8.5,28.0,-108.333,3.425,9.954094
9.3,28.0,-13.3333,2.0,-4.264315
9.5,22.0,-98.3333,3.275,-2.127926
8.5,18.0,-11.6667,1.075,-13.568289
9.5,22.0,-51.6667,5.725,-4.566446
9.3,22.0,-11.6667,1.075,-6.358182
9.3,20.0,-93.3333,5.9,-0.040462
8.9,28.0,-98.3333,4.625,-1.094718
9.5,26.0,-88.3333,4.475,0.289899
8.9,24.0,-63.3333,1.4,-7.95346
9.5,22.0,-101.667,2.425,-2.761166
8.7,18.0,-11.6667,1.075,-11.686438
8.5,26.0,-60.0,2.25,-5.812213
9.5,18.0,-13.3333,0.65,-5.743096
8.9,24.0,-16.6667,1.15,5.822985
8.9,20.0,-66.6667,1.9,-6.236565
9.1,28.0,-113.333,6.2,2.570071
8.7,18.0,-60.0,0.9,-9.726773
9.1,22.0,-53.3333,3.95,-6.490456
8.9,18.0,-110.0,4.35,-2.887196
9.5,24.0,-115.0,5.775,-0.179361
8.5,22.0,-13.3333,0.65,-10.873365
9.5,20.0,-15.0,1.575,-5.415056
9.5,26.0,-16.6667,2.5,-2.287892
8.7,24.0,-108.333,3.425,-2.846835
8.9,26.0,-55.0,0.825,-2.558506
9.3,26.0,-100.0,2.85,-2.24255
9.3,22.0,-105.0,6.975,-3.366452
8.7,26.0,-56.6667,4.45,-8.123541
9.1,26.0,-51.6667,5.725,-6.130397
9.3,18.0,-66.6667,3.25,-1.95486
8.9,18.0,-53.3333,3.95,-8.225708
9.3,18.0,-36.6667,5.5,8.447354
8.7,22.0,-96.6667,6.4,6.100811
9.3,28.0,-95.0,4.125,-1.151914
9.3,20.0,-43.3333,3.8,0.437021
8.7,22.0,-108.333,6.125,3.762349
9.1,18.0,-111.667,3.925,-3.731575
8.9,28.0,-50.0,4.8,2.216222
9.3,18.0,-45.0,2.025,3.423876
9.5,22.0,-10.0,0.15,-5.318029
9.5,22.0,-43.3333,3.8,-2.848574
9.5,24.0,-103.333,6.05,-2.44425
8.9,26.0,-101.667,6.475,-5.190098
9.3,18.0,-48.3333,1.175,0.933179
8.9,24.0,-111.667,3.925,-1.646569
8.9,26.0,-61.6667,1.825,-7.618025
9.5,24.0,-68.3333,2.825,-0.300862
9.5,24.0,-83.3333,5.75,4.233478
8.5,20.0,-101.667,6.475,1.57379
9.5,22.0,-91.6667,6.325,-1.243589
9.3,22.0,-113.333,4.85,-2.861176
8.7,24.0,-106.667,6.55,-0.01531
9.1,22.0,-65.0,0.975,-6.871301
9.1,22.0,-98.3333,5.975,-3.648551
9.3,22.0,-45.0,2.025,1.571823
9.5,20.0,-90.0,5.4,0.594053
9.3,22.0,-108.333,3.425,-3.803015
9.5,22.0,-111.667,6.625,-1.535213
9.3,24.0,-113.333,6.2,1.407838
9.1,22.0,-111.667,6.625,4.717655
9.5,28.0,-91.6667,4.975,-3.076113
8.9,18.0,-51.6667,3.025,-2.341762
9.1,28.0,-13.3333,2.0,-2.300752
9.1,28.0,-5.0,0.075,0.458052
9.1,24.0,-45.0,4.725,5.764885
9.5,26.0,-50.0,4.8,-4.19754
9.1,28.0,-45.0,4.725,7.414877
9.1,28.0,-10.0,0.15,-6.378478
8.9,26.0,-6.66667,1.0,-6.308383
9.5,22.0,-106.667,3.85,-2.668849
8.9,20.0,-51.6667,4.375,-6.868488
8.5,22.0,-101.667,6.475,3.975993
8.5,26.0,-101.667,5.125,2.134084
9.3,22.0,-51.6667,5.725,-5.58305
8.9,18.0,-50.0,6.15,-8.217404
8.5,20.0,-56.6667,4.45,-11.677612
9.5,22.0,-93.3333,4.55,-1.06857
9.1,24.0,-8.33333,0.575,-6.970988
8.9,22.0,-108.333,6.125,-2.989358
8.7,20.0,-15.0,1.575,-6.885098
9.5,24.0,-56.6667,3.1,-4.550317
9.1,28.0,-51.6667,1.675,-2.713177
8.9,22.0,-65.0,3.675,9.087576
9.3,24.0,-105.0,6.975,-3.51645
9.1,28.0,-101.667,6.475,-4.698694
8.9,18.0,-103.333,6.05,-5.338321
8.9,24.0,-50.0,4.8,-2.306783
9.5,24.0,-63.3333,1.4,-4.566856
9.3,22.0,-68.3333,1.475,-4.858199
9.1,22.0,-55.0,6.225,-6.566387
9.5,22.0,-41.6667,2.875,-0.874072
8.9,18.0,-108.333,4.775,-3.857597
9.3,24.0,-45.0,2.025,1.214782
8.7,20.0,-8.33333,0.575,-8.407572
9.3,24.0,-101.667,2.425,-2.390255
9.3,28.0,-96.6667,5.05,-4.331131
8.5,22.0,-65.0,0.975,-10.405519
9.1,20.0,-11.6667,1.075,-7.954796
8.9,24.0,-103.333,4.7,-5.44142
8.7,26.0,-10.0,1.5,-9.000456
9.5,26.0,-98.3333,3.275,-3.585542
8.9,26.0,-98.3333,4.625,1.235241
9.1,20.0,-108.333,3.425,-4.743837
9.5,18.0,-103.333,6.05,-2.023597
9.3,28.0,-105.0,6.975,-3.773656
9.5,18.0,-43.3333,1.1,1.871807
8.5,22.0,-101.667,5.125,2.887847
9.5,20.0,-11.6667,1.075,-5.530342
8.5,18.0,-66.6667,1.9,-2.949181
8.5,22.0,-15.0,0.225,-9.687807
9.3,26.0,-113.333,3.5,-4.028851
9.3,28.0,-103.333,4.7,-5.06824
8.9,24.0,-56.6667,4.45,-7.830615
9.5,18.0,-45.0,0.675,0.829865
9.3,24.0,-13.3333,2.0,-5.627494
8.9,26.0,-70.0,1.05,2.78062
9.5,28.0,-116.667,4.0,-2.133788
9.1,18.0,-60.0,2.25,-7.420989
9.5,20.0,-88.3333,5.825,1.123137
8.7,24.0,-63.3333,1.4,-9.128089
9.3,18.0,-48.3333,2.525,-2.587527
9.5,24.0,-5.0,0.075,-4.905088
9.5,26.0,-48.3333,1.175,-3.403108
9.5,26.0,-80.0,6.6,8.939847
9.3,20.0,-53.3333,2.6,-5.504828
8.5,28.0,-15.0,0.225,8.856468
9.5,22.0,-45.0,4.725,-3.855345
9.3,26.0,-103.333,4.7,-4.338024
9.3,20.0,-40.0,4.65,3.776142
8.9,24.0,-13.3333,2.0,-5.032587
9.1,28.0,-100.0,6.9,-4.333607
9.5,22.0,-20.0,0.3,-4.068648
9.3,20.0,-90.0,5.4,5.913092
9.3,20.0,-45.0,0.675,8.262693
9.3,18.0,-43.3333,2.45,5.104192
9.3,28.0,-113.333,4.85,-2.539084
9.3,28.0,-61.6667,4.525,-1.643478
9.5,24.0,-113.333,4.85,-2.960808
9.5,28.0,-85.0,3.975,7.177469
9.3,26.0,-106.667,3.85,-4.768341
8.7,18.0,-60.0,2.25,-10.802695
8.9,22.0,-101.667,3.775,0.060828
8.9,28.0,-51.6667,4.375,-0.99673
8.9,20.0,-61.6667,4.525,-4.810836
9.5,26.0,-110.0,5.7,-3.144635
8.9,20.0,-58.3333,4.025,-8.597155
8.7,18.0,-56.6667,1.75,-7.026198
9.3,20.0,-46.6667,4.3,-3.856043
8.9,24.0,-15.0,1.575,-1.431531
9.5,20.0,-91.6667,6.325,-0.867045
9.3,20.0,-48.3333,5.225,-5.402153
9.5,22.0,-118.333,4.925,8.41905
9.5,26.0,-93.3333,5.9,-2.871627
9.3,18.0,-51.6667,1.675,-4.017034
8.7,20.0,-106.667,3.85,-4.353579
9.3,28.0,-100.0,2.85,-2.47501
8.5,26.0,-61.6667,1.825,-7.620931
9.5,18.0,-65.0,3.675,-4.082787
8.7,22.0,-51.6667,4.375,-1.213282
9.5,20.0,-96.6667,5.05,-1.667624
8.9,26.0,-93.3333,5.9,8.676999
9.1,26.0,-111.667,5.275,-1.169354
9.5,18.0,-66.6667,3.25,-3.333219
9.5,22.0,-103.333,3.35,-2.744216
9.3,22.0,-55.0,4.875,-5.679799
8.7,18.0,-106.667,6.55,2.253598
8.7,28.0,-11.6667,1.075,-6.539607
9.3,28.0,-8.33333,0.575,-5.569222
9.5,18.0,-56.6667,1.75,-4.844724
9.5,24.0,-40.0,6.0,-2.41845
8.5,28.0,-106.667,3.85,5.84158
8.9,18.0,-98.3333,5.975,-2.40067
9.5,28.0,-111.667,3.925,-4.486096
9.5,20.0,-38.3333,5.075,-1.025151
8.9,26.0,-56.6667,3.1,-6.680923
9.1,18.0,-51.6667,4.375,-6.924131
9.1,20.0,-51.6667,4.375,-6.60049
8.7,28.0,-58.3333,2.675,-5.423274
8.5,20.0,-11.6667,1.075,-12.668421
9.3,22.0,-111.667,5.275,-3.361563
8.5,20.0,-60.0,0.9,-8.266596
9.3,26.0,-55.0,3.525,-5.24442
9.3,20.0,-40.0,3.3,8.831206
9.3,22.0,-3.33333,0.5,-4.66639
9.5,28.0,-56.6667,4.45,-4.241095
9.1,24.0,-60.0,4.95,-4.457923
9.3,24.0,-16.6667,2.5,0.969402
9.5,22.0,-86.6667,4.9,3.256084
8.9,26.0,-60.0,3.6,-7.151849
9.5,28.0,-86.6667,4.9,0.148194
8.9,20.0,-56.6667,1.75,-7.209125
9.5,24.0,-45.0,3.375,-3.160254
8.5,22.0,-66.6667,1.9,3.505224
8.7,18.0,-106.667,5.2,-0.905649
9.3,24.0,-58.3333,5.375,-4.995463
8.5,26.0,-63.3333,2.75,-3.745069
8.9,26.0,-58.3333,4.025,-7.303693
9.1,18.0,-10.0,0.15,-8.150204
9.5,22.0,-98.3333,5.975,-2.064244
8.7,20.0,-56.6667,1.75,-5.716601
9.3,28.0,-113.333,3.5,-4.379421
9.5,20.0,-113.333,4.85,-2.545695
9.3,22.0,-105.0,4.275,-3.620362
9.5,20.0,-51.6667,1.675,-4.375511
8.9,26.0,-48.3333,5.225,3.548542
8.9,18.0,-53.3333,5.3,-8.636609
9.1,22.0,-101.667,2.425,4.37451
9.3,26.0,-100.0,1.5,1.707272
8.9,22.0,-63.3333,4.1,1.430802
9.1,22.0,-108.333,6.125,-4.097811
8.9,24.0,-105.0,4.275,-5.538715
8.7,20.0,-6.66667,1.0,-6.314705
8.7,20.0,-101.667,5.125,-4.204511
9.1,24.0,-46.6667,1.6,8.988205
8.7,20.0,-63.3333,2.75,-8.741792
9.5,26.0,-56.6667,5.8,-4.121564
9.3,18.0,-98.3333,4.625,-1.660633
9.5,26.0,-115.0,4.425,-2.644566
9.1,28.0,-101.667,5.125,-5.612464
9.5,28.0,-83.3333,4.4,7.702211
9.1,24.0,-60.0,2.25,-6.688439
8.5,20.0,-103.333,4.7,-0.179222
9.1,24.0,-90.0,6.75,5.227656
9.3,22.0,-48.3333,1.175,-0.870286
9.1,24.0,-50.0,6.15,-6.301082
9.5,20.0,-45.0,2.025,-2.229707
9.5,18.0,-40.0,1.95,4.840501
8.5,28.0,-105.0,4.275,2.779829
9.5,24.0,-106.667,2.5,-3.841509
9.1,22.0,-96.6667,6.4,-3.048245
9.5,28.0,-18.3333,2.075,0.45243
9.1,20.0,-105.0,6.975,-4.148786
8.9,20.0,-58.3333,5.375,-7.281268
9.3,26.0,-55.0,0.825,-4.892316
9.5,28.0,-95.0,6.825,-2.858277
8.5,20.0,-65.0,2.325,-6.085121
8.7,18.0,-98.3333,5.975,2.774943
8.5,24.0,-15.0,0.225,-6.864879
9.1,28.0,-46.6667,2.95,4.71289
9.1,20.0,-50.0,6.15,-6.879823
9.5,22.0,-21.6667,1.225,4.793507
9.5,20.0,-10.0,0.15,-5.534716
9.3,20.0,-91.6667,6.325,0.756832
9.3,28.0,-65.0,2.325,-4.885537
8.7,24.0,-65.0,0.975,-8.748642
8.7,24.0,-11.6667,1.075,-9.525867
9.3,26.0,-95.0,5.475,-3.038754
9.1,22.0,-3.33333,0.5,-0.568713
8.7,22.0,-61.6667,3.175,-8.772732
8.9,18.0,-56.6667,1.75,-7.621817
8.5,28.0,-105.0,6.975,5.816314
8.7,26.0,-53.3333,5.3,-7.705127
8.9,24.0,-55.0,6.225,-6.772197
8.9,28.0,-60.0,3.6,-6.618752
9.3,20.0,-51.6667,3.025,-5.295631
9.5,22.0,-101.667,3.775,-2.590586
9.5,20.0,-5.0,0.075,-5.412875
9.5,26.0,-111.667,6.625,-2.315896
8.7,22.0,-111.667,3.925,8.959754
9.5,22.0,-106.667,2.5,-3.001223
9.5,18.0,-91.6667,3.625,3.023239
9.1,26.0,-53.3333,3.95,-5.601351
9.3,26.0,-60.0,0.9,-5.335637
9.5,22.0,-110.0,4.35,-2.878159
9.3,20.0,-45.0,6.075,-4.718019
9.5,22.0,-50.0,4.8,-4.561003
8.9,28.0,-91.6667,6.325,7.680733
9.5,22.0,-110.0,3.0,-2.872083
9.1,18.0,-3.33333,0.5,-2.107012
9.3,28.0,-55.0,3.525,-5.051284
9.5,18.0,-113.333,4.85,-2.159791
8.7,24.0,-100.0,6.9,-3.587388
9.3,22.0,-55.0,3.525,-5.646151
9.1,18.0,-105.0,6.975,-3.981247
9.3,22.0,-60.0,2.25,-5.707294
9.3,26.0,-110.0,4.35,-4.285292
9.5,28.0,-105.0,6.975,-2.748378
9.5,22.0,-88.3333,4.475,2.350336
9.1,22.0,-55.0,4.875,-6.879502
9.1,18.0,-65.0,3.675,-2.30633
9.1,18.0,-105.0,5.625,-4.421116
9.1,26.0,-63.3333,4.1,3.194202
9.1,22.0,-111.667,5.275,-2.700582
8.5,28.0,-58.3333,2.675,3.786356
9.5,28.0,-10.0,1.5,-4.646256
8.7,28.0,-95.0,6.825,5.172292
8.9,26.0,-108.333,3.425,-5.794625
9.5,26.0,-98.3333,4.625,-3.677913
9.1,24.0,-105.0,5.625,-4.703773
8.5,24.0,-61.6667,1.825,-9.548665
9.3,26.0,-45.0,2.025,1.142592
9.5,24.0,-80.0,6.6,9.481322
9.5,26.0,-108.333,6.125,-2.995238
9.3,24.0,-98.3333,5.975,-3.092667
8.5,18.0,-103.333,6.05,3.205549
9.1,22.0,-48.3333,1.175,8.267255
8.5,18.0,-65.0,0.975,-12.099341
9.3,20.0,-50.0,2.1,-3.650496
9.3,28.0,-106.667,6.55,-3.967509
8.5,24.0,-65.0,0.975,-8.580202
9.1,20.0,-106.667,3.85,-4.728776
8.5,24.0,-101.667,6.475,5.44967
9.1,18.0,-111.667,5.275,-2.345774
9.3,28.0,-55.0,0.825,-4.801543
8.7,24.0,-110.0,4.35,5.340648
8.9,26.0,-106.667,6.55,-4.297645
9.3,24.0,-11.6667,1.075,-6.07678
8.9,26.0,-101.667,3.775,-2.148686
9.3,26.0,-61.6667,3.175,-5.269572
9.5,18.0,-70.0,2.4,0.685337
9.1,24.0,-60.0,3.6,-6.568605
9.5,22.0,-108.333,3.425,-2.772996
9.3,20.0,-50.0,3.45,-4.97272
9.3,24.0,-103.333,2.0,-3.119461
9.3,24.0,-95.0,6.825,-2.450966
9.5,18.0,-11.6667,1.075,-5.779459
8.9,28.0,-10.0,1.5,-7.433054
9.1,20.0,-55.0,2.175,-6.36263
9.3,28.0,-91.6667,3.625,6.442458
8.7,26.0,-61.6667,3.175,-7.150153
9.3,18.0,-63.3333,5.45,2.657041
9.1,18.0,-8.33333,0.575,-8.07289
8.5,26.0,-65.0,0.975,-5.887602
8.7,26.0,-63.3333,1.4,-8.425417
9.1,22.0,-53.3333,2.6,-5.381551
9.5,28.0,-90.0,6.75,-2.768799
9.5,22.0,-50.0,2.1,-4.200564
8.9,24.0,-53.3333,1.25,1.246885
9.3,28.0,-103.333,3.35,-5.530819
9.1,26.0,-53.3333,5.3,-6.236707
9.5,22.0,-45.0,6.075,-4.253284
8.7,20.0,-60.0,4.95,-5.491393
8.9,20.0,-103.333,4.7,-5.397097
9.3,26.0,-93.3333,3.2,6.146664
9.3,28.0,-118.333,4.925,6.055005
9.5,26.0,-68.3333,2.825,0.768308
9.5,24.0,-60.0,4.95,-4.24108
8.9,18.0,-106.667,6.55,-3.372339
9.3,26.0,-90.0,4.05,7.816523
9.5,24.0,-46.6667,5.65,-4.165821
8.7,22.0,-101.667,5.125,-4.089448
9.3,26.0,-115.0,5.775,2.67271
8.7,22.0,-108.333,4.775,2.12033
8.7,26.0,-105.0,5.625,-2.689796
8.9,26.0,-15.0,1.575,7.741346
8.9,24.0,-110.0,7.05,8.941557
9.3,22.0,-50.0,4.8,-5.328644
8.5,18.0,-15.0,1.575,-7.720898
8.5,28.0,-103.333,6.05,4.941017
8.5,24.0,-58.3333,4.025,-9.406393
9.3,26.0,-106.667,2.5,-5.3684
9.1,24.0,-98.3333,5.975,-3.788589
8.5,28.0,-100.0,5.55,2.219415
9.5,26.0,-83.3333,4.4,9.790914
9.1,24.0,-46.6667,5.65,-3.034874
8.7,20.0,-110.0,4.35,5.506342
9.1,18.0,-96.6667,5.05,3.202111
9.5,26.0,-45.0,4.725,-3.330207
9.5,20.0,-50.0,4.8,-4.73117
9.1,18.0,-60.0,3.6,-7.317957
9.5,26.0,-60.0,3.6,-4.424112
9.3,18.0,-45.0,4.725,-3.227833
8.9,20.0,-60.0,3.6,-8.50464
8.5,26.0,-51.6667,5.725,-5.153349
9.1,22.0,-63.3333,4.1,-2.716555
9.5,20.0,-38.3333,3.725,1.470486
9.3,22.0,-110.0,7.05,-1.6901
9.5,24.0,-56.6667,5.8,-4.37066
8.9,22.0,-58.3333,4.025,-8.212941
9.5,20.0,-95.0,4.125,-0.67261
8.9,28.0,-55.0,4.875,-6.7676
9.1,24.0,-110.0,3.0,-5.040945
8.7,24.0,-56.6667,1.75,-0.37444
9.5,20.0,-65.0,2.325,-4.79845
9.3,28.0,-43.3333,1.1,7.83
9.3,24.0,-3.33333,0.5,-4.261783
8.9,28.0,-50.0,2.1,8.445229
9.1,26.0,-96.6667,5.05,-2.270717
8.9,24.0,-106.667,6.55,-4.197072
9.3,26.0,-50.0,2.1,-3.664624
8.7,22.0,-50.0,4.8,5.260711
9.1,22.0,-105.0,5.625,-4.585005
9.3,24.0,-45.0,4.725,-2.108108
8.7,22.0,-106.667,2.5,-2.024653
9.3,24.0,-106.667,5.2,-3.817779
9.1,28.0,-53.3333,1.25,-3.959559
9.3,20.0,-5.0,0.075,-5.559099
8.7,26.0,-63.3333,2.75,-6.149519
9.3,20.0,-41.6667,5.575,-0.775364
9.1,20.0,-93.3333,5.9,6.048461
9.3,20.0,-50.0,6.15,-5.720102
9.1,20.0,-91.6667,6.325,8.440578
9.1,28.0,-98.3333,4.625,-4.244531
8.9,24.0,-6.66667,1.0,-6.819604
9.5,26.0,-85.0,6.675,-0.283375
8.9,20.0,-106.667,6.55,-3.667886
9.5,18.0,-60.0,2.25,-4.911486
9.5,26.0,-95.0,1.425,2.21279
8.9,22.0,-46.6667,5.65,2.534916
9.5,26.0,-98.3333,1.925,-2.1814
8.5,24.0,-55.0,3.525,5.415021
8.5,18.0,-58.3333,4.025,-11.897317
9.1,26.0,-106.667,5.2,-4.847691
9.5,20.0,-55.0,2.175,-4.738289
8.9,28.0,-101.667,5.125,-6.141595
9.5,24.0,-71.6667,1.975,6.969243
9.1,24.0,-5.0,0.075,-1.64447
9.5,24.0,-100.0,4.2,-3.122443
9.3,24.0,-41.6667,4.225,2.487484
9.5,26.0,-95.0,6.825,-2.305655
8.9,20.0,-11.6667,1.075,-9.438356
9.5,18.0,-85.0,5.325,7.985722
9.5,24.0,-88.3333,5.825,-0.764084
9.1,22.0,-46.6667,5.65,-3.874656
9.3,28.0,-55.0,2.175,-4.887927
9.1,24.0,-98.3333,3.275,9.471827
8.9,28.0,-110.0,3.0,-6.202353
9.1,28.0,-105.0,5.625,-5.185803
9.5,24.0,-15.0,0.225,-4.979119
9.3,24.0,-15.0,1.575,-5.20859
9.3,24.0,-103.333,6.05,-3.518059
9.5,26.0,-111.667,5.275,-3.199214
9.3,26.0,-40.0,6.0,1.942233
9.3,24.0,-53.3333,5.3,-5.435031
8.5,20.0,-16.6667,1.15,5.014199
9.3,22.0,-15.0,1.575,-5.877804
9.5,22.0,-95.0,6.825,-1.739519
9.1,28.0,-68.3333,1.475,-4.304624
8.5,22.0,-13.3333,2.0,-1.271155
8.5,22.0,-50.0,6.15,-7.197553
9.3,24.0,-48.3333,1.175,-1.436641
9.5,28.0,-58.3333,2.675,-4.365052
9.3,26.0,-91.6667,6.325,-1.871232
9.5,24.0,-86.6667,3.55,8.302982
8.9,24.0,-53.3333,5.3,-7.683486
9.3,20.0,-108.333,4.775,-3.575144
8.9,26.0,-65.0,0.975,-7.412634
8.9,20.0,-106.667,2.5,-4.55895
9.3,20.0,-108.333,3.425,-3.665589
9.5,22.0,-50.0,6.15,-4.520114
9.1,28.0,-55.0,4.875,-5.976912
9.1,24.0,-43.3333,5.15,9.581734
9.1,20.0,-58.3333,1.325,-6.848355
9.5,22.0,-96.6667,5.05,-2.022229
8.5,22.0,-58.3333,1.325,2.208087
9.3,24.0,-43.3333,5.15,-1.03559
8.7,28.0,-56.6667,4.45,-7.098319
9.1,22.0,-101.667,5.125,-4.385759
9.5,20.0,-105.0,2.925,-2.434317
9.5,24.0,-15.0,1.575,-4.743424
9.5,18.0,-56.6667,3.1,-4.918055
9.3,28.0,-58.3333,5.375,-3.686389
9.5,26.0,-53.3333,3.95,-4.356255
9.5,28.0,-40.0,4.65,-0.358751
8.9,24.0,-8.33333,0.575,-7.425443
9.3,18.0,-46.6667,4.3,-4.056007
8.9,24.0,-55.0,2.175,-3.919896
8.5,22.0,-100.0,6.9,3.156257
9.5,20.0,-16.6667,1.15,-5.289732
9.1,24.0,-65.0,2.325,-5.927156
9.5,22.0,-100.0,4.2,-2.419052
8.9,20.0,-105.0,4.275,-5.557251
8.9,28.0,-110.0,5.7,2.311774
9.5,18.0,-65.0,2.325,-4.900533
8.9,26.0,-58.3333,5.375,-2.041866
9.1,28.0,-113.333,4.85,4.617575
9.3,22.0,-95.0,2.775,6.431727
9.5,24.0,-41.6667,4.225,-1.984867
9.1,22.0,-48.3333,5.225,-4.931606
9.5,26.0,-65.0,2.325,-4.364165
9.5,28.0,-50.0,3.45,-3.926183
9.3,26.0,-51.6667,5.725,-5.155258
8.9,22.0,-50.0,4.8,-4.102576
9.3,22.0,-46.6667,2.95,-2.09739
8.9,24.0,-55.0,0.825,-1.841822
9.1,20.0,-61.6667,3.175,-7.051829
8.5,22.0,-103.333,6.05,7.793908
9.3,26.0,-46.6667,5.65,-4.036118
9.5,20.0,-33.3333,5.0,7.464981
9.1,26.0,-93.3333,5.9,-0.178902
