7.565217, 84.615385, 0.000133
7.565217, 89.743590, 0.000091
7.565217, 94.871795, 0.000056
7.565217, 100.000000, 0.000032
7.826087, -100.000000, 0.000093
7.826087, -94.871795, 0.000180
7.826087, -89.743590, 0.000325
7.826087, -84.615385, 0.000548
7.826087, -79.487179, 0.000861
7.826087, -74.358974, 0.001257
7.826087, -69.230769, 0.001710
7.826087, -64.102564, 0.002168
7.826087, -58.974359, 0.002571
7.826087, -53.846154, 0.002861
7.826087, -48.717949, 0.002996
7.826087, -43.589744, 0.002955
7.826087, -38.461538, 0.002743
7.826087, -33.333333, 0.002392
7.826087, -28.205128, 0.001953
7.826087, -23.076923, 0.001490
7.826087, -17.948718, 0.001064
7.826087, -12.820513, 0.000726
7.826087, -7.692308, 0.000506
7.826087, -2.564103, 0.000409
7.826087, 2.564103, 0.000419
7.826087, 7.692308, 0.000499
7.826087, 12.820513, 0.000605
7.826087, 17.948718, 0.000690
7.826087, 23.076923, 0.000725
7.826087, 28.205128, 0.000700
7.826087, 33.333333, 0.000628
7.826087, 38.461538, 0.000537
7.826087, 43.589744, 0.000451
7.826087, 48.717949, 0.000382
7.826087, 53.846154, 0.000333
7.826087, 58.974359, 0.000296
7.826087, 64.102564, 0.000266
7.826087, 69.230769, 0.000236
7.826087, 74.358974, 0.000203
7.826087, 79.487179, 0.000168
7.826087, 84.615385, 0.000130
7.826087, 89.743590, 0.000094
7.826087, 94.871795, 0.000063
7.826087, 100.000000, 0.000038
8.086957, -100.000000, 0.000095
8.086957, -94.871795, 0.000184
8.086957, -89.743590, 0.000337
8.086957, -84.615385, 0.000575
8.086957, -79.487179, 0.000916
8.086957, -74.358974, 0.001355
8.086957, -69.230769, 0.001863
8.086957, -64.102564, 0.002380
8.086957, -58.974359, 0.002832
8.086957, -53.846154, 0.003143
8.086957, -48.717949, 0.003260
8.086957, -43.589744, 0.003165
8.086957, -38.461538, 0.002879
8.086957, -33.333333, 0.002454
8.086957, -28.205128, 0.001961
8.086957, -23.076923, 0.001471
8.086957, -17.948718, 0.001044
8.086957, -12.820513, 0.000723
8.086957, -7.692308, 0.000531
8.086957, -2.564103, 0.000473
8.086957, 2.564103, 0.000537
8.086957, 7.692308, 0.000687
8.086957, 12.820513, 0.000870
8.086957, 17.948718, 0.001023
8.086957, 23.076923, 0.001098
8.086957, 28.205128, 0.001072
8.086957, 33.333333, 0.000961
8.086957, 38.461538, 0.000801
8.086957, 43.589744, 0.000636
